name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली),50.00,60.00,56.67
गोलभेडा ठूलो(भारतीय),50.00,60.00,56.67
गोलभेडा सानो(लोकल),40.00,50.00,45.00
गोलभेडा सानो(टनेल),60.00,70.00,65.00
गोलभेडा सानो(भारतीय),45.00,55.00,48.75
गोलभेडा सानो(तराई),45.00,55.00,50.00
आलु रातो,24.00,26.00,25.00
आलु रातो(भारतीय),20.00,22.00,21.00
आलु सेतो,16.00,18.00,17.00
प्याज सुकेको (भारतीय),35.00,36.00,35.50
गाजर(लोकल),25.00,30.00,27.50
गाजर(तराई),20.00,25.00,22.50
बन्दा(लोकल),15.00,20.00,17.50
बन्दा(तराई),15.00,20.00,17.50
बन्दा(नरिवल),15.00,20.00,17.50
काउली स्थानिय,50.00,60.00,55.00
स्थानीय काउली(ज्यापु),60.00,70.00,65.00
मूला रातो,60.00,70.00,66.67
मूला सेतो(लोकल),30.00,35.00,32.50
सेतो मूला(हाइब्रीड),40.00,45.00,43.33
भन्टा लाम्चो,50.00,60.00,56.67
भन्टा डल्लो,50.00,60.00,56.67
बोडी(तने),120.00,130.00,125.00
मकै बोडी,140.00,150.00,145.00
मटरकोशा,60.00,70.00,65.00
घिउ सिमी(लोकल),40.00,50.00,45.00
घिउ सिमी(हाइब्रीड),60.00,70.00,66.67
घिउ सिमी(राजमा),120.00,130.00,126.67
टाटे सिमी,50.00,60.00,56.67
तितो करेला,120.00,130.00,125.00
लौका,50.00,60.00,56.67
परवर(लोकल),90.00,100.00,96.67
घिरौला,110.00,120.00,116.67
फर्सी पाकेको,40.00,50.00,45.00
फर्सी हरियो(लाम्चो),40.00,50.00,45.00
हरियो फर्सी(डल्लो),40.00,50.00,45.00
सलगम,60.00,70.00,66.67
भिण्डी,120.00,140.00,130.00
सखरखण्ड,70.00,80.00,75.00
बरेला,60.00,70.00,66.67
पिंडालू,40.00,50.00,46.67
स्कूस,40.00,45.00,43.33
रायो साग,60.00,70.00,66.67
पालूगो साग,90.00,100.00,96.67
चमसूरको साग,100.00,110.00,105.00
तोरीको साग,40.00,50.00,45.00
मेथीको साग,90.00,100.00,96.67
प्याज हरियो,50.00,60.00,56.67
बकूला,60.00,70.00,66.67
तरुल,70.00,80.00,76.67
च्याउ(कन्य),150.00,180.00,165.00
च्याउ(डल्ले),300.00,350.00,325.00
कुरीलो,400.00,500.00,450.00
न्यूरो,90.00,100.00,95.00
ब्रोकाउली,80.00,90.00,86.67
चुकुन्दर,70.00,80.00,76.67
सजिवन,100.00,150.00,125.00
कोइरालो,150.00,200.00,175.00
रातो बन्दा,70.00,80.00,76.67
जिरीको साग,50.00,60.00,56.67
ग्याठ कोबी,60.00,70.00,65.00
सेलरी,120.00,150.00,135.00
पार्सले,200.00,250.00,225.00
सौफको साग,90.00,100.00,95.00
पुदीना,200.00,250.00,225.00
गान्टे मूला,70.00,80.00,75.00
इमली,150.00,160.00,156.67
तामा,90.00,100.00,96.67
तोफु,120.00,130.00,126.67
गुन्दुक,250.00,300.00,275.00
स्याउ(झोले),200.00,220.00,210.00
स्याउ(फूजी),250.00,300.00,275.00
केरा,140.00,150.00,146.67
कागती,260.00,300.00,280.00
अनार,250.00,300.00,275.00
अंगुर(हरियो),120.00,150.00,135.00
अंगुर(कालो),200.00,250.00,225.00
सुन्तला(भारतीय),120.00,150.00,140.00
तरबुजा(हरियो),40.00,50.00,45.00
मौसम,180.00,200.00,190.00
जुनार,220.00,250.00,235.00
भुई कटहर,180.00,200.00,190.00
काक्रो(लोकल),45.00,55.00,49.00
काक्रो(हाइब्रीड),15.00,20.00,18.33
रुख कटहर,80.00,90.00,86.67
नासपाती(चाइनिज),220.00,250.00,235.00
मेवा(नेपाली),80.00,90.00,86.67
मेवा(भारतीय),90.00,100.00,96.67
अम्बा,200.00,250.00,225.00
उखु,120.00,130.00,125.00
किनु,120.00,150.00,135.00
स्ट्रबेरी भुईऐसेलु,300.00,400.00,350.00
किवि,400.00,500.00,450.00
आभोकाडो,500.00,60.00,550.00
अमला,80.00,90.00,86.67
अदुवा,100.00,120.00,110.00
खु्र्सानी सुकेको,440.00,480.00,460.00
खु्र्सानी हरियो,100.00,120.00,110.00
खुर्सानी हरियो(बुलेट),100.00,120.00,110.00
खुर्सानी हरियो(माछे),70.00,80.00,75.00
खुर्सानी हरियो(अकबरे),250.00,300.00,275.00
भेडे खु्र्सानी,100.00,110.00,106.67
लसुन हरियो,50.00,60.00,56.67
हरियो धनिया,50.00,60.00,56.67
लसुन सुकेको चाइनिज,170.00,180.00,175.00
छ्यापी सुकेको,300.00,350.00,325.00
छ्यापी हरियो,90.00,100.00,95.00
ताजा माछा(रहु),330.00,350.00,340.00
ताजा माछा(बचुवा),260.00,300.00,280.00
ताजा माछा(छडी),250.00,300.00,275.00
ताजा माछा(मुंगरी),330.00,350.00,340.00
रुख टमाटर,150.00,180.00,165.00
