name,min price,max price,avg price
कुरीलो,Rs 25.00,Rs. 300.00,Rs 275.00
न्यूरो,Rs. 90.00,Rs.10.00,Rs. 95.00
ब्रोकाउली,Rs 70.00,Rs 80.00,Rs 75.00
चुकुन्दर,Rs 70.00,Rs 80.00,Rs 75.00
सजिवन,Rs 70.00,Rs 80.00,Rs 75.00
कोइरालो,Rs. 200.00,Rs 25.00,Rs 226.67
रातो बन्दा,Rs.50.00,Rs. 60.00,Rs. 55.00
जिरीको साग,Rs 40.00,Rs.50.00,Rs 45.00
ग्याठ कोबी,Rs.50.00,Rs. 60.00,Rs. 55.00
सेलरी,Rs. 120.00,Rs. 150.00,Run 135.00
पार्सले,Rs 220.00,Rs 25.00,Rs. 235.00
सौफको साग,Rs. 110.00,Rs. 120.00,Rs. 115.00
पुदीना,Rs. 150.00,Rs. 200.00,The Rs 175.00
गान्टे मूला,Rs. 60.00,Rs 70.00,Rs. 65.00
इमली,Rs. 150.00,Running Rs 160.00,Rs. 155.00
तामा,Rs. 90.00,Rs.10.00,Rs. 95.00
तोफु,Rs. 120.00,Rs 130.00,Rs. 125.00
स्याउ(झोले),Rs. 180.00,Rs. 200.00,Rs 19 0.00
स्याउ(फूजी),Rs 225.00,Rs 25.00,Rs. 237.50
केरा,Running Rs 160.00,"The 1,170.00",Rs. 165.00
कागती,Rs. 240.00,Rs 280.00,Rs 260.00
अनार,Rs 225.00,Rs 25.00,Rs. 237.50
अंगुर(हरियो),Rs. 110.00,Rs. 120.00,Rs. 115.00
अंगुर(कालो),Rs. 180.00,Rs. 200.00,Rs 19 0.00
सुन्तला(भारतीय),Rs 140.00,Running Rs 160.00,Rs. 150.00
तरबुजा(हरियो),Rs 35.00,Rs 40.00,Rs 37.67
मौसम,Rs. 150.00,Rs. 180.00,Rs. 165.00
जुनार,Rs 225.00,Rs 25.00,Rs. 237.50
भुई कटहर,Rs. 180.00,Rs. 200.00,Rs 19 0.00
काक्रो(लोकल),Rs. 90.00,Rs.10.00,Rs. 95.00
काक्रो(हाइब्रीड),Rs.50.00,Rs. 60.00,Rs. 55.00
रुख कटहर,Rs 70.00,Rs 80.00,Rs 75.00
नासपाती(चाइनिज),Rs 225.00,Rs 25.00,Rs. 237.50
मेवा(नेपाली),Rs. 60.00,Rs 70.00,Rs. 65.00
मेवा(भारतीय),Rs 80.00,Rs. 90.00,Rs. 85.00
किनु,Rs. 120.00,Rs. 150.00,Run 135.00
स्ट्रबेरी भुईऐसेलु,Rs 350.00,Rs. 400.00,R75.00
किवि,Rs. 400.00,Rs. 500.00,Rs 450.00
आभोकाडो,Rs. 400.00,Rs. 500.00,Rs 450.00
अमला,Rs. 120.00,Rs 130.00,Rs. 125.00
अदुवा,Rs. 110.00,Rs. 120.00,Rs. 115.00
खु्र्सानी सुकेको,Rs 450.00,Rs 480.00,Rs 465.00
खु्र्सानी हरियो,Rs. 60.00,Rs 70.00,Rs. 65.00
खुर्सानी हरियो(बुलेट),Rs. 60.00,Rs 70.00,Rs. 65.00
खुर्सानी हरियो(माछे),Rs 80.00,Rs. 90.00,Rs. 85.00
खुर्सानी हरियो(अकबरे),Rs 25.00,Rs. 300.00,Rs 275.00
भेडे खु्र्सानी,Rs. 90.00,Rs.10.00,Rs. 95.00
लसुन हरियो,Rs.50.00,Rs. 60.00,Rs. 55.00
हरियो धनिया,Rs.30.00,Rs 40.00,Rs 35.00
लसुन सुकेको चाइनिज,"The 1,170.00",Rs. 180.00,The Rs 175.00
लसुन सुकेको नेपाली,Rs. 90.00,Rs.10.00,Rs. 95.00
छ्यापी सुकेको,Running Rs 160.00,Rs. 180.00,"The 1,170.00"
छ्यापी हरियो,Rs.50.00,Rs. 60.00,Rs. 55.00
ताजा माछा(रहु),Rs. 330.00,Rs 360.00,R45.00
ताजा माछा(बचुवा),Rs 260.00,Rs 280.00,Rs 270.00
ताजा माछा(छडी),Rs 280.00,Rs. 300.00,Rs 90.00
ताजा माछा(मुंगरी),Rs. 300.00,Rs. 330.00,Rs. 315.00
