name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ४०.००, ५०.००, ४५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(टनेल), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(भारतीय), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(तराई), ४०.००, ५०.००, ४५.००
आलु रातो, २५.००, २८.००, २६.६०
आलु रातो(भारतीय), २०.००, २२.००, २१.३३
आलु सेतो, १७.००, १८.००, १७.६७
प्याज सुकेको (भारतीय), ३५.००, ३६.००, ३५.५०
गाजर(लोकल), २५.००, ३०.००, २७.५०
गाजर(तराई), १८.००, २५.००, २१.२०
बन्दा(लोकल), १०.००, १५.००, १२.५०
बन्दा(तराई), १०.००, १५.००, १२.५०
बन्दा(नरिवल), १०.००, १५.००, १२.५०
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६६.६७
काउली तराई, ४०.००, ५०.००, ४५.००
मूला रातो, ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), ३०.००, ४०.००, ३४.००
सेतो मूला(हाइब्रीड), ५०.००, ६०.००, ५५.००
भन्टा लाम्चो, ५०.००, ६०.००, ५६.६७
भन्टा डल्लो, ५०.००, ६०.००, ५६.६७
बोडी(तने), ११०.००, १२०.००, ११५.००
मकै बोडी, ११०.००, १२०.००, ११५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ४०.००, ५०.००, ४५.००
घिउ सिमी(हाइब्रीड), ६०.००, ७०.००, ६६.६७
घिउ सिमी(राजमा), १२०.००, १३०.००, १२६.६७
टाटे सिमी, ५०.००, ६०.००, ५५.००
तितो करेला, १२०.००, १३०.००, १२६.६७
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), ११०.००, १२०.००, ११६.६७
परवर(तराई), १००.००, १२०.००, ११०.००
घिरौला, ११०.००, १२०.००, ११६.६७
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ५०.००, ६०.००, ५६.६७
भिण्डी, ११०.००, १२०.००, ११५.००
सखरखण्ड, ७०.००, ८०.००, ७६.६७
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४६.६७
स्कूस, ५०.००, ६०.००, ५५.००
रायो साग, ८०.००, ९०.००, ८५.००
पालूगो साग, ११०.००, १२०.००, ११६.६७
चमसूरको साग, ११०.००, १२०.००, ११६.६७
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ११०.००, १२०.००, ११६.६७
प्याज हरियो, ४०.००, ५०.००, ४६.६७
बकूला, ६०.००, ७०.००, ६६.६७
तरुल, ७०.००, ८०.००, ७६.६७
च्याउ(कन्य), १८०.००, २००.००, १९०.००
च्याउ(डल्ले), २८०.००, ३२०.००, ३००.००
कुरीलो, ४००.००, ६००.००, ५००.००
न्यूरो, ८०.००, ९०.००, ८५.००
ब्रोकाउली, ८०.००, ९०.००, ८६.६७
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, १५०.००, २००.००, १७५.००
कोइरालो, १५०.००, २००.००, १७५.००
रातो बन्दा, ५०.००, ६०.००, ५६.६७
जिरीको साग, ५०.००, ६०.००, ५६.६७
ग्याठ कोबी, ६०.००, ७०.००, ६६.६७
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११५.००
पुदीना, २२०.००, २५०.००, २३५.००
गान्टे मूला, ७०.००, ८०.००, ७५.००
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.००
तोफु, ९०.००, १००.००, ९६.६७
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४६.६७
कागती, २६०.००, ३००.००, २७६.००
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), २००.००, २२०.००, २१०.००
सुन्तला(भारतीय), १२०.००, १५०.००, १३५.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १५०.००, १६०.००, १५५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, २००.००, २२०.००, २१०.००
काक्रो(लोकल), ४५.००, ५५.००, ४९.००
काक्रो(हाइब्रीड), १५.००, २०.००, १७.५०
रुख कटहर, ९०.००, १००.००, ९६.६७
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ७०.००, ८०.००, ७५.००
मेवा(भारतीय), ९०.००, १००.००, ९६.६७
अम्बा, २००.००, २२०.००, २१०.००
उखु, १२०.००, १३०.००, १२५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २००.००, ३००.००, २५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ८०.००, ९०.००, ८५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४४०.००, ४८०.००, ४६०.००
खु्र्सानी हरियो, १००.००, ११०.००, १०५.००
खुर्सानी हरियो(बुलेट), १००.००, ११०.००, १०६.६७
खुर्सानी हरियो(माछे), ९०.००, १००.००, ९६.६७
खुर्सानी हरियो(अकबरे), ३००.००, ३५०.००, ३२५.००
भेडे खु्र्सानी, १४०.००, १६०.००, १५२.००
लसुन हरियो, ५०.००, ६०.००, ५६.६७
हरियो धनिया, ४०.००, ६०.००, ४८.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७६.००
छ्यापी सुकेको, ३००.००, ३५०.००, ३२५.००
छ्यापी हरियो, ९०.००, १००.००, ९६.६७
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४६.६७
ताजा माछा(बचुवा), २६०.००, ३००.००, २८०.००
