name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २०.००, २५.००, २२.३३
गोलभेडा सानो(टनेल), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(भारतीय), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(तराई), ३०.००, ३५.००, ३२.६७
आलु रातो, २८.००, ३०.००, २९.००
आलु रातो(भारतीय), २७.००, २९.००, २८.००
आलु सेतो, २५.००, २७.००, २६.००
प्याज सुकेको (भारतीय), ३०.००, ३३.००, ३१.३३
गाजर(लोकल), ५०.००, ६०.००, ५५.००
गाजर(तराई), ४०.००, ५०.००, ४५.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), २५.००, ३०.००, २७.६७
सेतो मूला(हाइब्रीड), ३५.००, ४०.००, ३७.६७
भन्टा लाम्चो, ३०.००, ४०.००, ३५.००
भन्टा डल्लो, ३०.००, ४०.००, ३४.३३
बोडी(तने), ७०.००, ८०.००, ७५.००
मटरकोशा, ८०.००, ९०.००, ८५.००
घिउ सिमी(लोकल), ४०.००, ५०.००, ४५.००
घिउ सिमी(हाइब्रीड), ५०.००, ६०.००, ५३.७५
घिउ सिमी(राजमा), ९०.००, १००.००, ९५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ९०.००, १००.००, ९५.००
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), ११०.००, १२०.००, ११५.००
परवर(तराई), ९०.००, १००.००, ९५.००
चिचिण्डो, ७०.००, ८०.००, ७५.००
घिरौला, ५०.००, ६०.००, ५५.००
झिगूनी, ७०.००, ८०.००, ७५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ४०.००, ५०.००, ४५.००
पालूगो साग, १००.००, ११०.००, १०५.००
चमसूरको साग, १००.००, ११०.००, १०५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ९०.००, १००.००, ९५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ७०.००, ८०.००, ७५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १५०.००, १८०.००, १६६.६७
च्याउ(डल्ले), २८०.००, ३२०.००, ३००.००
कुरीलो, ३५०.००, ४००.००, ३७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ७०.००, ८०.००, ७५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ७०.००, ८०.००, ७५.००
कोइरालो, १८०.००, २००.००, १९०.००
रातो बन्दा, ५०.००, ६०.००, ५५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ९०.००, १००.००, ९५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २२५.००, २५०.००, २३७.५०
केरा, १६०.००, १७०.००, १६५.००
कागती, २२०.००, २६०.००, २४३.३३
अनार, २२५.००, २५०.००, २३७.५०
अंगुर(हरियो), १००.००, १२०.००, ११०.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ५०.००, ६०.००, ५५.००
काक्रो(हाइब्रीड), २५.००, ३०.००, २७.६७
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ३५०.००, ३२५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, ११०.००, १२०.००, ११५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ९०.००, १००.००, ९५.००
