name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ४०.००, ५०.००, ४६.६७
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(टनेल), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(भारतीय), ४२.००, ५०.००, ४६.४०
गोलभेडा सानो(तराई), ४०.००, ५०.००, ४५.००
आलु रातो, २५.००, २७.००, २५.८०
आलु रातो(भारतीय), २२.००, २४.००, २३.००
आलु सेतो, १८.००, १९.००, १८.५०
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३५.००
गाजर(लोकल), २५.००, ३०.००, २७.५०
गाजर(तराई), २०.००, २५.००, २२.३३
बन्दा(लोकल), १०.००, १५.००, १२.५०
बन्दा(तराई), १०.००, १५.००, १२.५०
बन्दा(नरिवल), १०.००, १५.००, १२.५०
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६६.६७
काउली तराई, ४०.००, ४५.००, ४३.३३
मूला रातो, ६०.००, ७०.००, ६६.६७
मूला सेतो(लोकल), ३५.००, ४०.००, ३७.५०
सेतो मूला(हाइब्रीड), ४५.००, ५०.००, ४८.३३
भन्टा लाम्चो, ४०.००, ५०.००, ४६.६७
भन्टा डल्लो, ४०.००, ५०.००, ४६.६७
बोडी(तने), ११०.००, १२०.००, ११५.००
मटरकोशा, ७०.००, ८०.००, ७६.६७
घिउ सिमी(लोकल), ५०.००, ६०.००, ५६.६७
घिउ सिमी(हाइब्रीड), ७०.००, ८०.००, ७६.००
घिउ सिमी(राजमा), १२०.००, १३०.००, १२५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, १३०.००, १४०.००, १३५.००
लौका, ५०.००, ६०.००, ५६.६७
परवर(लोकल), ११०.००, १२०.००, ११५.००
परवर(तराई), १००.००, ११०.००, १०५.००
घिरौला, ११०.००, १२०.००, ११६.६७
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
भिण्डी, ११०.००, १२०.००, ११५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ७०.००, ८०.००, ७५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ५०.००, ६०.००, ५५.००
रायो साग, ७०.००, ८०.००, ७६.००
पालूगो साग, ११०.००, १२०.००, ११६.६७
चमसूरको साग, ११०.००, १२०.००, ११६.६७
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ११०.००, १२०.००, ११६.६७
प्याज हरियो, ४०.००, ५०.००, ४६.६७
बकूला, ६०.००, ७०.००, ६६.६७
तरुल, ६०.००, ७०.००, ६६.६७
च्याउ(कन्य), १८०.००, २२०.००, १९६.००
च्याउ(डल्ले), २५०.००, ३००.००, २७५.००
कुरीलो, ४००.००, ५००.००, ४५०.००
न्यूरो, ८०.००, ९०.००, ८५.००
ब्रोकाउली, ८०.००, ९०.००, ८५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, १५०.००, २००.००, १७५.००
