name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५६.६७
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(टनेल), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(तराई), ५०.००, ६०.००, ५५.००
आलु रातो, २५.००, २६.००, २५.५०
आलु रातो(भारतीय), २०.००, २२.००, २१.००
आलु सेतो, १७.००, १८.००, १७.६७
प्याज सुकेको (भारतीय), ३५.००, ३६.००, ३५.७५
गाजर(लोकल), २५.००, ३०.००, २७.५०
गाजर(तराई), २०.००, २५.००, २२.५०
बन्दा(लोकल), १२.००, १८.००, १५.००
बन्दा(तराई), १२.००, १८.००, १५.२५
बन्दा(नरिवल), १४.००, १८.००, १५.६७
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ७०.००, ८०.००, ७६.६७
मूला सेतो(लोकल), ३५.००, ४०.००, ३८.३३
सेतो मूला(हाइब्रीड), ४०.००, ४५.००, ४३.३३
भन्टा लाम्चो, ५०.००, ६०.००, ५६.६७
भन्टा डल्लो, ५०.००, ६०.००, ५६.६७
बोडी(तने), ११०.००, १२०.००, ११६.६७
मटरकोशा, ६०.००, ७०.००, ६६.६७
घिउ सिमी(लोकल), ४०.००, ५०.००, ४६.६७
घिउ सिमी(हाइब्रीड), ६०.००, ७०.००, ६६.००
घिउ सिमी(राजमा), ११०.००, १२०.००, ११६.६७
टाटे सिमी, ५०.००, ६०.००, ५६.००
तितो करेला, १००.००, ११०.००, १०५.००
लौका, ५०.००, ६०.००, ५६.६७
परवर(तराई), ९०.००, १००.००, ९६.६७
घिरौला, ११०.००, १२०.००, ११६.६७
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ७०.००, ८०.००, ७६.६७
भिण्डी, ११०.००, १२०.००, ११५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ७०.००, ८०.००, ७५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ४५.००, ४२.५०
रायो साग, ७०.००, ८०.००, ७६.६७
पालूगो साग, ९०.००, १००.००, ९६.६७
चमसूरको साग, १००.००, १२०.००, ११०.००
तोरीको साग, ४०.००, ५०.००, ४६.६७
मेथीको साग, ९०.००, १००.००, ९६.६७
प्याज हरियो, ५०.००, ६०.००, ५६.६७
बकूला, ६०.००, ७०.००, ६६.६७
तरुल, ७०.००, ८०.००, ७५.००
च्याउ(कन्य), १५०.००, १८०.००, १६४.००
च्याउ(डल्ले), ३००.००, ३५०.००, ३२५.००
कुरीलो, ३५०.००, ४५०.००, ४००.००
न्यूरो, ८०.००, ९०.००, ८६.६७
ब्रोकाउली, ८०.००, ९०.००, ८६.६७
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, १००.००, १२०.००, ११०.००
कोइरालो, १५०.००, १८०.००, १६५.००
रातो बन्दा, ५०.००, ६०.००, ५६.६७
जिरीको साग, ४०.००, ५०.००, ४६.६७
ग्याठ कोबी, ६०.००, ७०.००, ६६.६७
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ९०.००, १००.००, ९५.००
पुदीना, २२०.००, २५०.००, २३५.००
गान्टे मूला, ७०.००, ८०.००, ७५.००
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १३०.००, १२६.६७
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४६.६७
कागती, २६०.००, ३००.००, २८०.००
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), २००.००, २३०.००, २१६.६७
सुन्तला(भारतीय), १२०.००, १५०.००, १३५.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ४५.००, ५५.००, ५०.००
काक्रो(हाइब्रीड), १५.००, २०.००, १८.३३
रुख कटहर, ९०.००, १००.००, ९६.६७
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ७०.००, ८०.००, ७६.६७
मेवा(भारतीय), ९०.००, १००.००, ९६.६७
अम्बा, २००.००, २५०.००, २२५.००
उखु, १२०.००, १३०.००, १२५.००
स्ट्रबेरी भुईऐसेलु, २५०.००, ३५०.००, ३००.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ८०.००, ९०.००, ८५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४४०.००, ४८०.००, ४६०.००
खु्र्सानी हरियो, १००.००, १२०.००, ११०.००
खुर्सानी हरियो(बुलेट), ९०.००, १००.००, ९६.६७
खुर्सानी हरियो(माछे), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, १२०.००, १३०.००, १२५.००
लसुन हरियो, ५०.००, ६०.००, ५६.६७
हरियो धनिया, ४०.००, ६०.००, ५०.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७६.६७
छ्यापी सुकेको, ३००.००, ३५०.००, ३२५.००
छ्यापी हरियो, ९०.००, १००.००, ९५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४६.६७
ताजा माछा(बचुवा), २६०.००, ३००.००, २८०.००
ताजा माछा(छडी), २५०.००, ३००.००, २७५.००
ताजा माछा(मुंगरी), ३००.००, ३२०.००, ३१३.३३
रुख टमाटर, १५०.००, १८०.००, १६५.००
