name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(टनेल), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(भारतीय), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(तराई), ४०.००, ५०.००, ४५.००
आलु रातो, २३.००, २५.००, २४.००
आलु रातो(भारतीय), २०.००, २२.००, २१.००
आलु सेतो, १८.००, २०.००, १९.००
प्याज सुकेको (भारतीय), ३३.००, ३५.००, ३४.००
गाजर(लोकल), ४०.००, ५०.००, ४५.००
गाजर(तराई), २५.००, ३०.००, २७.६७
बन्दा(लोकल), १०.००, १५.००, १२.३३
बन्दा(तराई), १०.००, १५.००, १२.३३
बन्दा(नरिवल), १०.००, १५.००, १२.३३
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), ३५.००, ४०.००, ३७.६७
सेतो मूला(हाइब्रीड), ४०.००, ५०.००, ४५.००
भन्टा लाम्चो, ५०.००, ६०.००, ५५.००
भन्टा डल्लो, ५०.००, ६०.००, ५५.००
बोडी(तने), ६०.००, ७०.००, ६५.००
मटरकोशा, ९०.००, १००.००, ९५.००
घिउ सिमी(लोकल), ७०.००, ८०.००, ७५.००
घिउ सिमी(हाइब्रीड), ८०.००, ९०.००, ८५.००
घिउ सिमी(राजमा), १००.००, १२०.००, ११०.००
टाटे सिमी, ५०.००, ६०.००, ५५.००
तितो करेला, ११०.००, १२०.००, ११५.००
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), ९०.००, १००.००, ९५.००
परवर(तराई), ९०.००, १००.००, ९५.००
घिरौला, ७०.००, ८०.००, ७५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ५०.००, ६०.००, ५५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ६०.००, ७०.००, ६५.००
पालूगो साग, ११०.००, १२०.००, ११५.००
चमसूरको साग, ११०.००, १२०.००, ११५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ११०.००, १२०.००, ११५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ६०.००, ७०.००, ६५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १५०.००, १८०.००, १६६.६७
च्याउ(डल्ले), २५०.००, ३००.००, २७६.६७
कुरीलो, ४००.००, ५००.००, ४५०.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ९०.००, १००.००, ९५.००
चुकुन्दर, ६०.००, ७०.००, ६५.००
सजिवन, ९०.००, १००.००, ९५.००
कोइरालो, १८०.००, २००.००, १९०.००
रातो बन्दा, ५०.००, ६०.००, ५५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, २८०.००, २६५.००
केरा, १४०.००, १५०.००, १४५.००
कागती, २५०.००, २८०.००, २६३.३३
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १४०.००, १८०.००, १६०.००
काक्रो(लोकल), ४०.००, ५०.००, ४५.००
काक्रो(हाइब्रीड), २०.००, २५.००, २२.३३
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २५०.००, ३००.००, २७५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ११०.००, १२०.००, ११५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(बुलेट), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(माछे), १००.००, ११०.००, १०५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ११०.००, १२०.००, ११५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
