name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली),रू ५०.००,रू ६०.००,रू ५५.००
गोलभेडा ठूलो(भारतीय),रू ५०.००,रू ६०.००,रू ५५.००
गोलभेडा सानो(लोकल),रू २०.००,रू २५.००,रू २२.३३
गोलभेडा सानो(टनेल),रू ३०.००,रू ४०.००,रू ३५.००
गोलभेडा सानो(भारतीय),रू ३०.००,रू ४०.००,रू ३५.००
गोलभेडा सानो(तराई),रू ३०.००,रू ४०.००,रू ३५.००
आलु रातो,रू ३२.००,रू ३४.००,रू ३३.००
आलु रातो(भारतीय),रू २८.००,रू ३०.००,रू २९.००
आलु सेतो,रू २६.००,रू २८.००,रू २७.००
प्याज सुकेको (भारतीय),रू ३१.००,रू ३३.००,रू ३२.००
गाजर(लोकल),रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(लोकल),रू १०.००,रू १५.००,रू १२.३३
काउली स्थानिय,रू ४०.००,रू ५०.००,रू ४५.००
स्थानीय काउली(ज्यापु),रू ५०.००,रू ६०.००,रू ५५.००
मूला रातो,रू ५०.००,रू ६०.००,रू ५५.००
मूला सेतो(लोकल),रू २५.००,रू ३०.००,रू २७.६७
सेतो मूला(हाइब्रीड),रू ३५.००,रू ४०.००,रू ३७.६७
भन्टा लाम्चो,रू ३०.००,रू ४०.००,रू ३५.००
भन्टा डल्लो,रू ३५.००,रू ४०.००,रू ३७.६७
बोडी(तने),रू ६०.००,रू ७०.००,रू ६५.००
मटरकोशा,रू ८०.००,रू ९०.००,रू ८५.००
घिउ सिमी(लोकल),रू ३०.००,रू ४०.००,रू ३५.००
घिउ सिमी(हाइब्रीड),रू ४०.००,रू ५०.००,रू ४५.००
घिउ सिमी(राजमा),रू १००.००,रू १२०.००,रू ११०.००
टाटे सिमी,रू ६०.००,रू ७०.००,रू ६५.००
तितो करेला,रू ८०.००,रू ९०.००,रू ८५.००
लौका,रू ४०.००,रू ५०.००,रू ४५.००
परवर(तराई),रू ८०.००,रू ९०.००,रू ८५.००
चिचिण्डो,रू ६०.००,रू ७०.००,रू ६५.००
घिरौला,रू ४०.००,रू ५०.००,रू ४५.००
झिगूनी,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी पाकेको,रू ४०.००,रू ५०.००,रू ४५.००
फर्सी हरियो(लाम्चो),रू ३०.००,रू ४०.००,रू ३५.००
हरियो फर्सी(डल्लो),रू ३०.००,रू ४०.००,रू ३५.००
सलगम,रू ६०.००,रू ७०.००,रू ६५.००
भिण्डी,रू ८०.००,रू ९०.००,रू ८५.००
सखरखण्ड,रू ७०.००,रू ८०.००,रू ७५.००
बरेला,रू ७०.००,रू ८०.००,रू ७५.००
पिंडालू,रू ४०.००,रू ५०.००,रू ४५.००
स्कूस,रू ४०.००,रू ५०.००,रू ४५.००
रायो साग,रू ६०.००,रू ७०.००,रू ६५.००
पालूगो साग,रू ११०.००,रू १२०.००,रू ११५.००
चमसूरको साग,रू ११०.००,रू १२०.००,रू ११५.००
तोरीको साग,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,रू ११०.००,रू १२०.००,रू ११५.००
प्याज हरियो,रू ४०.००,रू ५०.००,रू ४५.००
बकूला,रू ७०.००,रू ८०.००,रू ७५.००
तरुल,रू ६०.००,रू ७०.००,रू ६५.००
च्याउ(कन्य),रू १८०.००,रू २००.००,रू १९०.००
च्याउ(डल्ले),रू ३००.००,रू ३५०.००,रू ३२३.३३
कुरीलो,रू २५०.००,रू ३००.००,रू २७५.००
न्यूरो,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,रू ७०.००,रू ८०.००,रू ७५.००
चुकुन्दर,रू ७०.००,रू ८०.००,रू ७५.००
सजिवन,रू ७०.००,रू ८०.००,रू ७५.००
कोइरालो,रू २००.००,रू २५०.००,रू २२६.६७
रातो बन्दा,रू ५०.००,रू ६०.००,रू ५५.००
जिरीको साग,रू ४०.००,रू ५०.००,रू ४५.००
ग्याठ कोबी,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,रू १२०.००,रू १५०.००,रू १३५.००
पार्सले,रू २२०.००,रू २५०.००,रू २३५.००
सौफको साग,रू ११०.००,रू १२०.००,रू ११५.००
पुदीना,रू १५०.००,रू २००.००,रू १७५.००
गान्टे मूला,रू ६०.००,रू ७०.००,रू ६५.००
इमली,रू १५०.००,रू १६०.००,रू १५५.००
तामा,रू ९०.००,रू १००.००,रू ९५.००
तोफु,रू १२०.००,रू १३०.००,रू १२५.००
स्याउ(झोले),रू १८०.००,रू २००.००,रू १९०.००
स्याउ(फूजी),रू २२५.००,रू २५०.००,रू २३७.५०
केरा,रू १६०.००,रू १७०.००,रू १६५.००
कागती,रू २४०.००,रू २८०.००,रू २६०.००
अनार,रू २२५.००,रू २५०.००,रू २३७.५०
अंगुर(हरियो),रू ११०.००,रू १२०.००,रू ११५.००
