name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ४०.००, ५०.००, ४५.००
गोलभेडा ठूलो(भारतीय), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(लोकल), ३५.००, ४०.००, ३७.५०
गोलभेडा सानो(भारतीय), ३५.००, ४०.००, ३७.५०
गोलभेडा सानो(तराई), ४०.००, ४५.००, ४२.५०
आलु रातो, २८.००, ३२.००, ३०.४०
आलु रातो(भारतीय), २८.००, ३२.००, ३०.००
आलु सेतो, २२.००, २५.००, २३.६७
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३५.००
गाजर(लोकल), ७०.००, ८०.००, ७५.००
बन्दा(लोकल), १०.००, १५.००, १२.४०
काउली स्थानिय, ३०.००, ३५.००, ३२.५०
स्थानीय काउली(ज्यापु), ३५.००, ४०.००, ३७.५०
मूला सेतो(लोकल), १५.००, २०.००, १७.५०
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.५०
भन्टा लाम्चो, ३०.००, ४०.००, ३६.००
भन्टा डल्लो, ४०.००, ५०.००, ४५.००
बोडी(तने), ५०.००, ६०.००, ५५.००
मकै बोडी, ८०.००, १००.००, ९०.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ३५.००, ४०.००, ३८.००
घिउ सिमी(हाइब्रीड), ४५.००, ५०.००, ४८.३३
भटमासकोशा, १२०.००, १३०.००, १२५.००
तितो करेला, ४०.००, ५०.००, ४५.००
लौका, ३०.००, ४०.००, ३५.००
परवर(लोकल), ८०.००, ९०.००, ८५.००
परवर(तराई), ८०.००, ९०.००, ८६.६७
चिचिण्डो, ५०.००, ६०.००, ५६.६७
घिरौला, ५०.००, ६०.००, ५५.००
फर्सी पाकेको, ४०.००, ५०.००, ४६.६७
फर्सी हरियो(लाम्चो), ३०.००, ४०.००, ३५.००
हरियो फर्सी(डल्लो), ३०.००, ४०.००, ३५.००
सलगम, ७०.००, ८०.००, ७६.६७
भिण्डी, ८०.००, ९०.००, ८६.००
सखरखण्ड, ७०.००, ८०.००, ७६.६७
रायो साग, २५.००, ३५.००, २९.००
पालूगो साग, १२०.००, १५०.००, १४०.००
चमसूरको साग, १२०.००, १५०.००, १४०.००
तोरीको साग, ३०.००, ४०.००, ३६.६७
मेथीको साग, १००.००, ११०.००, १०६.६७
प्याज हरियो, ५०.००, ६०.००, ५६.६७
च्याउ(कन्य), १२०.००, १४०.००, १३०.००
च्याउ(डल्ले), ३००.००, ४००.००, ३५०.००
कुरीलो, ३००.००, ३५०.००, ३३३.३३
न्यूरो, ७०.००, ८०.००, ७६.६७
ब्रोकाउली, ८०.००, ९०.००, ८५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २५०.००, ३००.००, २७५.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ७०.००, ८०.००, ७५.००
ग्याठ कोबी, ७०.००, ८०.००, ७६.६७
सेलरी, १२०.००, १५०.००, १४०.००
पार्सले, १५०.००, २००.००, १८३.३३
सौफको साग, १००.००, ११०.००, १०६.६७
पुदीना, १२०.००, १५०.००, १४०.००
गान्टे मूला, ६०.००, ७०.००, ६६.६७
इमली, १४०.००, १६०.००, १५०.००
तामा, ९०.००, १००.००, ९६.६७
तोफु, १५०.००, १८०.००, १६३.३३
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(फूजी), २५०.००, २८०.००, २६५.००
केरा, १३०.००, १५०.००, १४०.००
कागती, २००.००, २५०.००, २२५.००
अनार, २५०.००, ३००.००, २७५.००
आँप(दसहरी), १८०.००, २००.००, १९३.३३
अंगुर(हरियो), १२०.००, १५०.००, १४०.००
अंगुर(कालो), २५०.००, ३००.००, २८३.३३
सुन्तला(भारतीय), १४०.००, १५०.००, १४६.६७
तरबुजा(हरियो), ३५.००, ४०.००, ३८.३३
तरबुजा(पाटे), ३५.००, ४०.००, ३८.३३
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १५०.००, १८०.००, १६५.००
काक्रो(लोकल), १००.००, ११०.००, १०५.००
काक्रो(हाइब्रीड), ५०.००, ६०.००, ५६.६७
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), २५०.००, ३००.००, २७५.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८६.६७
किनु, १२०.००, १५०.००, १४०.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
शरीफा, २५०.००, ३००.००, २७५.००
आभोकाडो, ५००.००, ६००.००, ५६६.६७
अमला, ९०.००, १००.००, ९५.००
अदुवा, १५०.००, २००.००, १७५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ५०.००, ६०.००, ५५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ७०.००, ८०.००, ७५.००
लसुन हरियो, ७०.००, ८०.००, ७७.५०
हरियो धनिया, ३०.००, ४०.००, ३५.००
लसुन सुकेको चाइनिज, २००.००, २१०.००, २०५.००
लसुन सुकेको नेपाली, १००.००, ११०.००, १०५.००
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
छ्यापी हरियो, ९०.००, १००.००, ९६.६७
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४६.६७
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २५०.००, २८०.००, २६५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
