name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ६०.००, ७०.००, ६५.००
गोलभेडा ठूलो(भारतीय), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(लोकल), १५.००, २०.००, १७.६७
गोलभेडा सानो(टनेल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(भारतीय), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(तराई), ३०.००, ४०.००, ३५.००
आलु रातो, २७.००, २८.००, २७.३३
आलु रातो(भारतीय), २२.००, २४.००, २३.००
आलु सेतो, २०.००, २२.००, २१.००
प्याज सुकेको (भारतीय), ३२.००, ३४.००, ३३.००
गाजर(लोकल), ४०.००, ५०.००, ४५.००
गाजर(तराई), ३५.००, ४०.००, ३७.६७
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ४०.००, ५०.००, ४५.००
मूला सेतो(लोकल), २०.००, ३०.००, २५.००
सेतो मूला(हाइब्रीड), ३०.००, ३५.००, ३२.६७
भन्टा लाम्चो, ४०.००, ५०.००, ४५.००
भन्टा डल्लो, ४०.००, ५०.००, ४५.००
बोडी(तने), ७०.००, ८०.००, ७५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ७०.००, ८०.००, ७५.००
घिउ सिमी(हाइब्रीड), ९०.००, १००.००, ९५.००
घिउ सिमी(राजमा), ११०.००, १२०.००, ११५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ११०.००, १२०.००, ११५.००
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), १३०.००, १४०.००, १३५.००
परवर(तराई), १३०.००, १४०.००, १३५.००
घिरौला, ६०.००, ७०.००, ६५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ३०.००, ४०.००, ३५.००
हरियो फर्सी(डल्लो), ३०.००, ४०.००, ३५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ४०.००, ५०.००, ४५.००
पालूगो साग, ११०.००, १२०.००, ११५.००
चमसूरको साग, ११०.००, १२०.००, ११५.००
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ११०.००, १२०.००, ११५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ७०.००, ८०.००, ७५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १५०.००, १८०.००, १६६.६७
च्याउ(डल्ले), ३००.००, ३५०.००, ३२६.६७
कुरीलो, ३५०.००, ४००.००, ३७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ८०.००, ९०.००, ८५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ९०.००, १००.००, ९५.००
कोइरालो, १३०.००, १८०.००, १५६.६७
रातो बन्दा, ५०.००, ६०.००, ५५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २५०.००, २२५.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४५.००
कागती, २००.००, २५०.००, २२६.६७
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १४०.००, १८०.००, १६०.००
काक्रो(लोकल), ४०.००, ५०.००, ४५.००
काक्रो(हाइब्रीड), २०.००, २५.००, २२.३३
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ७०.००, ८०.००, ७५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३५०.००, ४००.००, ३७५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १२०.००, १३०.००, १२५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ८०.००, ९०.००, ८५.००
