name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ४०.००, ५०.००, ४५.००
गोलभेडा ठूलो(भारतीय), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(लोकल), २०.००, २५.००, २२.३३
गोलभेडा सानो(टनेल), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(भारतीय), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(तराई), ३०.००, ३५.००, ३२.६७
आलु रातो, ३२.००, ३५.००, ३३.३३
आलु रातो(भारतीय), ३०.००, ३२.००, ३१.००
आलु सेतो, २८.००, ३०.००, २९.००
प्याज सुकेको (भारतीय), ३२.००, ३५.००, ३३.६७
गाजर(लोकल), ६०.००, ७०.००, ६५.००
गाजर(तराई), ५०.००, ६०.००, ५५.००
बन्दा(लोकल), १२.००, १५.००, १३.५०
काउली स्थानिय, ३०.००, ३५.००, ३२.६७
स्थानीय काउली(ज्यापु), ४०.००, ५०.००, ४५.००
मूला सेतो(लोकल), २०.००, २५.००, २२.३३
सेतो मूला(हाइब्रीड), ३०.००, ३५.००, ३२.६७
भन्टा लाम्चो, ३०.००, ३५.००, ३२.६७
भन्टा डल्लो, ३५.००, ४०.००, ३७.६७
बोडी(तने), ६०.००, ७०.००, ६५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), २०.००, २५.००, २२.३३
घिउ सिमी(हाइब्रीड), ३०.००, ३५.००, ३२.६७
घिउ सिमी(राजमा), ८०.००, ९०.००, ८५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ७०.००, ८०.००, ७५.००
लौका, २५.००, ३०.००, २७.६७
परवर(लोकल), ९०.००, १००.००, ९५.००
परवर(तराई), ९०.००, १००.००, ९५.००
चिचिण्डो, ३०.००, ४०.००, ३५.००
घिरौला, २५.००, ३५.००, ३०.००
झिगूनी, ५०.००, ६०.००, ५५.००
फर्सी पाकेको, ४०.००, ४५.००, ४२.३३
फर्सी हरियो(लाम्चो), २०.००, २५.००, २२.३३
हरियो फर्सी(डल्लो), २०.००, २५.००, २२.३३
सलगम, ५०.००, ६०.००, ५५.००
भिण्डी, ५०.००, ६०.००, ५५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ३०.००, ४०.००, ३५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, १००.००, ११०.००, १०५.००
चमसूरको साग, १००.००, ११०.००, १०५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, १००.००, ११०.००, १०५.००
प्याज हरियो, ३०.००, ३५.००, ३२.५०
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १४०.००, १८०.००, १५६.६७
च्याउ(डल्ले), ३००.००, ३५०.००, ३२६.६७
कुरीलो, २५०.००, ३००.००, २७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ६०.००, ७०.००, ६५.००
चुकुन्दर, ६०.००, ७०.००, ६५.००
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २३०.००, २५०.००, २४०.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ४०.००, ५०.००, ४५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, १००.००, ११०.००, १०५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २२५.००, २५०.००, २३७.५०
केरा, १६०.००, १७०.००, १६५.००
कागती, २३०.००, २५०.००, २४०.००
अनार, २२५.००, २५०.००, २३७.५०
आँप(दसहरी), २२५.००, २५०.००, २३७.५०
अंगुर(हरियो), १३०.००, १५०.००, १४०.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १८०.००, २००.००, १९०.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ८०.००, ९०.००, ८५.००
काक्रो(हाइब्रीड), ४०.००, ५०.००, ४५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(लोकल), २२५.००, २५०.००, २३७.५०
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ७०.००, ८०.००, ७५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २५०.००, ३००.००, २७५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १३०.००, १४०.००, १३५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ८०.००, ९०.००, ८५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ४०.००, ५०.००, ४५.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
लसुन सुकेको नेपाली, ९०.००, १००.००, ९५.००
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
छ्यापी हरियो, ४०.००, ५०.००, ४५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४५.००
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २३०.००, २६०.००, २४५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
