name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(टनेल), ४५.००, ५५.००, ५०.००
गोलभेडा सानो(भारतीय), ३५.००, ४०.००, ३८.००
गोलभेडा सानो(तराई), ४५.००, ५०.००, ४८.३३
आलु रातो, ३०.००, ३२.००, ३१.००
आलु रातो(भारतीय), २८.००, ३०.००, २९.००
आलु सेतो, २४.००, २५.००, २४.६७
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३५.००
गाजर(लोकल), ७०.००, ८०.००, ७६.६७
बन्दा(लोकल), १०.००, १५.००, १२.४०
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला सेतो(लोकल), १५.००, २०.००, १७.५०
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.५०
भन्टा लाम्चो, ४०.००, ४५.००, ४२.५०
भन्टा डल्लो, ५०.००, ५५.००, ५३.३३
बोडी(तने), ८०.००, ९०.००, ८५.००
मकै बोडी, ९०.००, १००.००, ९६.६७
मटरकोशा, ८०.००, ९०.००, ८६.६७
घिउ सिमी(लोकल), ७०.००, ८०.००, ७५.००
घिउ सिमी(हाइब्रीड), ९०.००, १००.००, ९५.००
टाटे सिमी, १४०.००, १५०.००, १४६.६७
भटमासकोशा, १४०.००, १६०.००, १५०.००
तितो करेला, ३०.००, ४०.००, ३५.००
लौका, ३०.००, ४०.००, ३५.००
परवर(लोकल), ९०.००, १००.००, ९५.००
परवर(तराई), ९०.००, १००.००, ९६.६७
चिचिण्डो, ४०.००, ५०.००, ४६.६७
घिरौला, ५०.००, ६०.००, ५५.००
झिगूनी, ८०.००, ९०.००, ८५.००
फर्सी पाकेको, ४५.००, ५०.००, ४७.५०
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४६.६७
सलगम, ७०.००, ८०.००, ७६.६७
भिण्डी, ९०.००, १००.००, ९५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, १००.००, ११०.००, १०६.६७
चमसूरको साग, १००.००, ११०.००, १०५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ९०.००, १००.००, ९६.६७
प्याज हरियो, ५०.००, ६०.००, ५६.६७
च्याउ(कन्य), ११०.००, १४०.००, १२८.००
च्याउ(डल्ले), ३५०.००, ४००.००, ३७५.००
कुरीलो, ३००.००, ३५०.००, ३२५.००
न्यूरो, ७०.००, ८०.००, ७६.६७
ब्रोकाउली, १५०.००, १८०.००, १६३.३३
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, ८०.००, ९०.००, ८५.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, १२०.००, १५०.००, १३५.००
ग्याठ कोबी, ७०.००, ८०.००, ७६.६७
सेलरी, १२०.००, १५०.००, १४०.००
पार्सले, १५०.००, २००.००, १७५.००
सौफको साग, ९०.००, १००.००, ९६.६७
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ७०.००, ८०.००, ७५.००
इमली, १४०.००, १५०.००, १४६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १३०.००, १५०.००, १४०.००
कागती, २२०.००, २६०.००, २४०.००
अनार, २५०.००, ३००.००, २७५.००
आँप(मालदह), १८०.००, २००.००, १९३.३३
आँप(दसहरी), २५०.००, २८०.००, २६५.००
अंगुर(हरियो), १२०.००, १४०.००, १३०.००
अंगुर(कालो), २८०.००, ३००.००, २९३.३३
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३८.३३
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २००.००, २२०.००, २१०.००
भुई कटहर, १५०.००, १८०.००, १६५.००
काक्रो(लोकल), ११०.००, १२०.००, ११५.००
काक्रो(हाइब्रीड), ६०.००, ७०.००, ६३.३३
रुख कटहर, ७०.००, ८०.००, ७६.६७
नासपाती(चाइनिज), २८०.००, ३००.००, २९०.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८६.६७
किनु, १४०.००, १५०.००, १४५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, १५०.००, २००.००, १७५.००
अदुवा, १६०.००, २००.००, १८०.००
खु्र्सानी सुकेको, ४६०.००, ५००.००, ४८०.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ७०.००, ८०.००, ७६.६७
खुर्सानी हरियो(माछे), ७०.००, ८०.००, ७६.६७
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ८०.००, ९०.००, ८५.००
लसुन हरियो, ८०.००, ९०.००, ८६.६७
हरियो धनिया, ५०.००, ६०.००, ५५.००
लसुन सुकेको चाइनिज, २३०.००, २५०.००, २४०.००
लसुन सुकेको नेपाली, ११०.००, १२०.००, ११६.६७
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
