name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २०.००, २५.००, २२.३३
गोलभेडा सानो(टनेल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(भारतीय), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(तराई), ३०.००, ४०.००, ३५.००
आलु रातो, २६.००, २८.००, २७.००
आलु रातो(भारतीय), २०.००, २२.००, २१.००
आलु सेतो, १८.००, २०.००, १९.००
प्याज सुकेको (भारतीय), ३१.००, ३३.००, ३२.००
गाजर(लोकल), ५०.००, ६०.००, ५५.००
गाजर(तराई), ४०.००, ५०.००, ४५.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), २५.००, ३०.००, २७.६७
सेतो मूला(हाइब्रीड), ३५.००, ४५.००, ४०.००
भन्टा लाम्चो, ३०.००, ४०.००, ३५.००
भन्टा डल्लो, ३०.००, ४०.००, ३५.००
बोडी(तने), ७०.००, ८०.००, ७५.००
मटरकोशा, ८०.००, ९०.००, ८५.००
घिउ सिमी(लोकल), ५०.००, ६०.००, ५५.००
घिउ सिमी(हाइब्रीड), ६०.००, ७०.००, ६५.००
घिउ सिमी(राजमा), ९०.००, १००.००, ९५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ९०.००, १००.००, ९५.००
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), १२०.००, १३०.००, १२५.००
परवर(तराई), ९०.००, १००.००, ९५.००
चिचिण्डो, ७०.००, ८०.००, ७५.००
घिरौला, ६०.००, ७०.००, ६५.००
झिगूनी, ८०.००, ९०.००, ८५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ११०.००, १२०.००, ११५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ४०.००, ५०.००, ४५.००
पालूगो साग, ९०.००, १००.००, ९५.००
चमसूरको साग, ९०.००, १००.००, ९५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ९०.००, १००.००, ९५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ७०.००, ८०.००, ७५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १४०.००, १८०.००, १६०.००
च्याउ(डल्ले), २८०.००, ३००.००, २९०.००
कुरीलो, ३५०.००, ४००.००, ३७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ७०.००, ८०.००, ७५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ७०.००, ८०.००, ७५.००
कोइरालो, १२०.००, १५०.००, १३६.६७
रातो बन्दा, ५०.००, ६०.००, ५५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ९०.००, १००.००, ९५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १५०.००, १८०.००, १६५.००
स्याउ(फूजी), २२५.००, २६०.००, २४२.५०
केरा, १७०.००, १८०.००, १७५.००
कागती, २२०.००, २६०.००, २४३.३३
अनार, २२५.००, २५०.००, २३७.५०
अंगुर(हरियो), १००.००, १२०.००, ११०.००
अंगुर(कालो), १६०.००, १८०.००, १७०.००
सुन्तला(भारतीय), १४०.००, १६०.००, १५०.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ४०.००, ५०.००, ४५.००
काक्रो(हाइब्रीड), २५.००, ३०.००, २७.६७
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २२५.००, २५०.००, २३७.५०
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(बुलेट), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(माछे), ९०.००, १००.००, ९५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ९०.००, १००.००, ९५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
