name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५६.६७
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(टनेल), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(भारतीय), ४५.००, ५५.००, ४८.७५
गोलभेडा सानो(तराई), ४५.००, ५५.००, ५०.००
आलु रातो, २४.००, २६.००, २५.००
आलु रातो(भारतीय), २०.००, २२.००, २१.००
आलु सेतो, १६.००, १८.००, १७.००
प्याज सुकेको (भारतीय), ३५.००, ३६.००, ३५.५०
गाजर(लोकल), २५.००, ३०.००, २७.५०
गाजर(तराई), २०.००, २५.००, २२.५०
बन्दा(लोकल), १५.००, २०.००, १७.५०
बन्दा(तराई), १५.००, २०.००, १७.५०
बन्दा(नरिवल), १५.००, २०.००, १७.५०
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ६०.००, ७०.००, ६६.६७
मूला सेतो(लोकल), ३०.००, ३५.००, ३२.५०
सेतो मूला(हाइब्रीड), ४०.००, ४५.००, ४३.३३
भन्टा लाम्चो, ५०.००, ६०.००, ५६.६७
भन्टा डल्लो, ५०.००, ६०.००, ५६.६७
बोडी(तने), १२०.००, १३०.००, १२५.००
मकै बोडी, १४०.००, १५०.००, १४५.००
मटरकोशा, ६०.००, ७०.००, ६५.००
घिउ सिमी(लोकल), ४०.००, ५०.००, ४५.००
घिउ सिमी(हाइब्रीड), ६०.००, ७०.००, ६६.६७
घिउ सिमी(राजमा), १२०.००, १३०.००, १२६.६७
टाटे सिमी, ५०.००, ६०.००, ५६.६७
तितो करेला, १२०.००, १३०.००, १२५.००
लौका, ५०.००, ६०.००, ५६.६७
परवर(लोकल), ९०.००, १००.००, ९६.६७
घिरौला, ११०.००, १२०.००, ११६.६७
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ६०.००, ७०.००, ६६.६७
भिण्डी, १२०.००, १४०.००, १३०.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ६०.००, ७०.००, ६६.६७
पिंडालू, ४०.००, ५०.००, ४६.६७
स्कूस, ४०.००, ४५.००, ४३.३३
रायो साग, ६०.००, ७०.००, ६६.६७
पालूगो साग, ९०.००, १००.००, ९६.६७
चमसूरको साग, १००.००, ११०.००, १०५.००
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ९०.००, १००.००, ९६.६७
प्याज हरियो, ५०.००, ६०.००, ५६.६७
बकूला, ६०.००, ७०.००, ६६.६७
तरुल, ७०.००, ८०.००, ७६.६७
च्याउ(कन्य), १५०.००, १८०.००, १६५.००
च्याउ(डल्ले), ३००.००, ३५०.००, ३२५.००
कुरीलो, ४००.००, ५००.००, ४५०.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ८०.००, ९०.००, ८६.६७
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, १००.००, १५०.००, १२५.००
कोइरालो, १५०.००, २००.००, १७५.००
रातो बन्दा, ७०.००, ८०.००, ७६.६७
जिरीको साग, ५०.००, ६०.००, ५६.६७
ग्याठ कोबी, ६०.००, ७०.००, ६५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २००.००, २५०.००, २२५.००
सौफको साग, ९०.००, १००.००, ९५.००
पुदीना, २००.००, २५०.००, २२५.००
गान्टे मूला, ७०.००, ८०.००, ७५.००
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १३०.००, १२६.६७
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४६.६७
कागती, २६०.००, ३००.००, २८०.००
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), २००.००, २५०.००, २२५.००
सुन्तला(भारतीय), १२०.००, १५०.००, १४०.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १८०.००, २००.००, १९०.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ४५.००, ५५.००, ४९.००
काक्रो(हाइब्रीड), १५.००, २०.००, १८.३३
रुख कटहर, ८०.००, ९०.००, ८६.६७
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ८०.००, ९०.००, ८६.६७
मेवा(भारतीय), ९०.००, १००.००, ९६.६७
अम्बा, २००.००, २५०.००, २२५.००
उखु, १२०.००, १३०.००, १२५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ८०.००, ९०.००, ८६.६७
अदुवा, १००.००, १२०.००, ११०.००
खु्र्सानी सुकेको, ४४०.००, ४८०.००, ४६०.००
खु्र्सानी हरियो, १००.००, १२०.००, ११०.००
खुर्सानी हरियो(बुलेट), १००.००, १२०.००, ११०.००
खुर्सानी हरियो(माछे), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, १००.००, ११०.००, १०६.६७
लसुन हरियो, ५०.००, ६०.००, ५६.६७
हरियो धनिया, ५०.००, ६०.००, ५६.६७
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
छ्यापी सुकेको, ३००.००, ३५०.००, ३२५.००
छ्यापी हरियो, ९०.००, १००.००, ९५.००
ताजा माछा(रहु), ३३०.००, ३५०.००, ३४०.००
ताजा माछा(बचुवा), २६०.००, ३००.००, २८०.००
ताजा माछा(छडी), २५०.००, ३००.००, २७५.००
ताजा माछा(मुंगरी), ३३०.००, ३५०.००, ३४०.००
रुख टमाटर, १५०.००, १८०.००, १६५.००
