name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २५.००, ३०.००, २७.६७
गोलभेडा सानो(भारतीय), ३५.००, ४०.००, ३७.६७
गोलभेडा सानो(तराई), ३५.००, ४०.००, ३७.६७
आलु रातो, २८.००, ३२.००, २९.६७
आलु रातो(भारतीय), २५.००, २७.००, २६.००
आलु सेतो, २२.००, २४.००, २३.००
प्याज सुकेको (भारतीय), ३२.००, ३४.००, ३३.००
गाजर(लोकल), ७०.००, ८०.००, ७५.००
गाजर(तराई), ५०.००, ६०.००, ५५.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, ४०.००, ४५.००, ४२.३३
स्थानीय काउली(ज्यापु), ४५.००, ५०.००, ४७.६७
मूला सेतो(लोकल), २०.००, २५.००, २२.३३
सेतो मूला(हाइब्रीड), २५.००, ३०.००, २७.६७
भन्टा लाम्चो, ४०.००, ५०.००, ४५.००
भन्टा डल्लो, ५०.००, ६०.००, ५५.००
बोडी(तने), ८०.००, ९०.००, ८५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ४०.००, ४५.००, ४२.३३
घिउ सिमी(हाइब्रीड), ५०.००, ६०.००, ५५.००
घिउ सिमी(राजमा), ९०.००, १००.००, ९५.००
टाटे सिमी, ८०.००, ९०.००, ८५.००
तितो करेला, ५०.००, ६०.००, ५५.००
लौका, ३५.००, ४०.००, ३७.६७
परवर(लोकल), ७०.००, ८०.००, ७५.००
परवर(तराई), ६०.००, ७०.००, ६५.००
चिचिण्डो, ४०.००, ५०.००, ४५.००
घिरौला, ४०.००, ५०.००, ४५.००
झिगूनी, ६०.००, ७०.००, ६५.००
फर्सी पाकेको, ३५.००, ४०.००, ३७.६७
फर्सी हरियो(लाम्चो), २५.००, ३०.००, २७.६७
हरियो फर्सी(डल्लो), २५.००, ३०.००, २७.६७
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ७०.००, ८०.००, ७५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ४०.००, ५०.००, ४५.००
पालूगो साग, ११०.००, १२०.००, ११५.००
चमसूरको साग, ११०.००, १२०.००, ११५.००
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ११०.००, १२०.००, ११५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ७०.००, ८०.००, ७५.००
च्याउ(कन्य), १६०.००, १८०.००, १७०.००
च्याउ(डल्ले), २८०.००, ३२०.००, ३००.००
कुरीलो, २५०.००, ३००.००, २७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ११०.००, १२०.००, ११५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २८०.००, ३००.००, २९०.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ४०.००, ५०.००, ४५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १४०.००, १५०.००, १४५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १९०.००, २००.००, १९५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २२५.००, २५०.००, २३७.५०
केरा, १७०.००, १८०.००, १७५.००
कागती, २२०.००, २४०.००, २३०.००
अनार, २२५.००, २५०.००, २३७.५०
आँप(दसहरी), १८०.००, २००.००, १९०.००
अंगुर(हरियो), १२०.००, १३०.००, १२५.००
सुन्तला(भारतीय), १५०.००, १६०.००, १५५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १८०.००, २००.००, १९०.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), १००.००, १२०.००, ११०.००
काक्रो(हाइब्रीड), ५०.००, ६०.००, ५५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), १८०.००, २००.००, १९०.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १९०.००, २००.००, १९५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ५०.००, ६०.००, ५५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ७०.००, ८०.००, ७५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ४०.००, ५०.००, ४५.००
लसुन सुकेको चाइनिज, १९०.००, २००.००, १९५.००
