name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २५.००, ३०.००, २७.६७
गोलभेडा सानो(भारतीय), ३५.००, ४०.००, ३७.६७
गोलभेडा सानो(तराई), ३५.००, ४०.००, ३७.६७
आलु रातो, ३२.००, ३५.००, ३३.३३
आलु रातो(भारतीय), ३०.००, ३२.००, ३१.००
आलु सेतो, २६.००, २८.००, २७.००
प्याज सुकेको (भारतीय), ३२.००, ३५.००, ३३.३३
गाजर(लोकल), ६०.००, ७०.००, ६५.००
गाजर(तराई), ५०.००, ६०.००, ५५.००
बन्दा(लोकल), १५.००, २०.००, १७.६७
काउली स्थानिय, २०.००, ३०.००, २५.००
स्थानीय काउली(ज्यापु), २५.००, ३५.००, ३०.००
मूला सेतो(लोकल), २०.००, २५.००, २२.३३
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.३३
भन्टा लाम्चो, २५.००, ३०.००, २७.६७
भन्टा डल्लो, ३५.००, ४५.००, ४०.००
बोडी(तने), ६०.००, ७०.००, ६५.००
मटरकोशा, ६०.००, ७०.००, ६५.००
घिउ सिमी(लोकल), १५.००, २०.००, १७.६७
घिउ सिमी(हाइब्रीड), २५.००, ३०.००, २७.६७
घिउ सिमी(राजमा), ६०.००, ७०.००, ६५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ५०.००, ६०.००, ५५.००
लौका, २५.००, ३०.००, २७.६७
परवर(लोकल), ६०.००, ७०.००, ६५.००
परवर(तराई), ५०.००, ६०.००, ५५.००
चिचिण्डो, ३५.००, ४०.००, ३७.६७
घिरौला, ३०.००, ४०.००, ३५.००
फर्सी पाकेको, ३५.००, ४०.००, ३७.६७
फर्सी हरियो(लाम्चो), २०.००, ३०.००, २५.००
हरियो फर्सी(डल्लो), २०.००, ३०.००, २५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ७०.००, ८०.००, ७५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ७०.००, ८०.००, ७५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, ७०.००, ८०.००, ७३.३३
चमसूरको साग, ७०.००, ८०.००, ७५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ७०.००, ८०.००, ७५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ७०.००, ८०.००, ७५.००
च्याउ(कन्य), १८०.००, २००.००, १९०.००
च्याउ(डल्ले), ३५०.००, ४००.००, ३७६.६७
कुरीलो, २५०.००, ३००.००, २७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ६०.००, ७०.००, ६५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २८०.००, ३००.००, २९०.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ४०.००, ५०.००, ४५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ७०.००, ८०.००, ७५.००
पुदीना, १२०.००, १५०.००, १३५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १४०.००, १५०.००, १४५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २२५.००, २५०.००, २३७.५०
केरा, १७०.००, १८०.००, १७५.००
कागती, २२०.००, २४०.००, २३०.००
अनार, २२५.००, २५०.००, २३७.५०
आँप(दसहरी), १४०.००, १५०.००, १४५.००
अंगुर(हरियो), १२०.००, १३०.००, १२५.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १८०.००, २००.००, १९०.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ९०.००, १००.००, ९५.००
काक्रो(हाइब्रीड), ४०.००, ५०.००, ४५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), २२५.००, २५०.००, २३७.५०
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ३५०.००, ३२५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १९०.००, २००.००, १९५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ९०.००, १००.००, ९५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ५०.००, ६०.००, ५५.००
लसुन सुकेको चाइनिज, १९०.००, २००.००, १९५.००
