name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), ५०.००, ५५.००, ५२.५०
गोलभेडा सानो(भारतीय), ४५.००, ५०.००, ४८.३३
गोलभेडा सानो(तराई), ५०.००, ५५.००, ५३.३३
आलु रातो, २८.००, ३२.००, २९.६०
आलु रातो(भारतीय), २८.००, ३२.००, ३०.००
आलु सेतो, २२.००, २५.००, २३.५०
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३५.००
गाजर(लोकल), ७०.००, ८०.००, ७६.६७
बन्दा(लोकल), २०.००, २५.००, २२.५०
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला सेतो(लोकल), १५.००, २०.००, १७.५०
सेतो मूला(हाइब्रीड), २०.००, २५.००, २३.३३
भन्टा लाम्चो, ७०.००, ८०.००, ७५.००
भन्टा डल्लो, ७०.००, ८०.००, ७५.००
बोडी(तने), ९०.००, १००.००, ९५.००
मकै बोडी, ९०.००, १००.००, ९६.६७
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ७०.००, ८०.००, ७५.००
घिउ सिमी(हाइब्रीड), ८०.००, ९०.००, ८५.००
भटमासकोशा, १५०.००, १८०.००, १६५.००
तितो करेला, ५०.००, ६०.००, ५६.६७
लौका, ४०.००, ५०.००, ४६.६७
परवर(लोकल), ११०.००, १२०.००, ११५.००
परवर(तराई), ११०.००, १२०.००, ११५.००
चिचिण्डो, ५०.००, ६०.००, ५६.६७
घिरौला, ६०.००, ७०.००, ६५.००
झिगूनी, ९०.००, १००.००, ९६.६७
फर्सी पाकेको, ४५.००, ५०.००, ४७.५०
फर्सी हरियो(लाम्चो), ५०.००, ६०.००, ५६.६७
हरियो फर्सी(डल्लो), ५०.००, ६०.००, ५६.६७
सलगम, ७०.००, ८०.००, ७५.००
भिण्डी, ११०.००, १२०.००, ११५.००
सखरखण्ड, ७०.००, ८०.००, ७६.६७
स्कूस, ५०.००, ५५.००, ५३.३३
रायो साग, ४०.००, ५०.००, ४६.६७
पालूगो साग, १२०.००, १५०.००, १३५.००
चमसूरको साग, १२०.००, १५०.००, १३५.००
तोरीको साग, ४०.००, ५०.००, ४६.६७
मेथीको साग, १२०.००, १५०.००, १३५.००
प्याज हरियो, ९०.००, १००.००, ९६.६७
च्याउ(कन्य), १६०.००, १८०.००, १७०.००
च्याउ(डल्ले), ३५०.००, ४००.००, ३७५.००
कुरीलो, ३००.००, ३५०.००, ३३०.००
न्यूरो, ७०.००, ८०.००, ७६.६७
ब्रोकाउली, १००.००, ११०.००, १०५.००
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, ६०.००, ७०.००, ६६.६७
कोइरालो, २५०.००, ३००.००, २७५.००
रातो बन्दा, ४०.००, ५०.००, ४६.६७
जिरीको साग, १२०.००, १४०.००, १३०.००
ग्याठ कोबी, ७०.००, ८०.००, ७६.६७
सेलरी, २००.००, २२०.००, २१०.००
पार्सले, २००.००, २२०.००, २१०.००
सौफको साग, १२०.००, १५०.००, १३५.००
पुदीना, २५०.००, ३००.००, २७५.००
गान्टे मूला, ६०.००, ७०.००, ६६.६७
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९५.००
तोफु, १३०.००, १४०.००, १३५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १३०.००, १४०.००, १३६.६७
कागती, २००.००, २३०.००, २१६.६७
अनार, २५०.००, ३००.००, २७५.००
आँप(दसहरी), १८०.००, २००.००, १९३.३३
अंगुर(हरियो), १५०.००, १८०.००, १६५.००
अंगुर(कालो), २५०.००, ३००.००, २७५.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४६.६७
तरबुजा(हरियो), ३५.००, ४०.००, ३८.३३
तरबुजा(पाटे), ३५.००, ४०.००, ३८.३३
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १५०.००, १८०.००, १६५.००
काक्रो(लोकल), ११०.००, १२०.००, ११६.००
काक्रो(हाइब्रीड), ७०.००, ८०.००, ७६.६७
रुख कटहर, ६०.००, ७०.००, ६६.६७
नासपाती(चाइनिज), २८०.००, ३००.००, २९०.००
मेवा(नेपाली), ६०.००, ७०.००, ६६.६७
मेवा(भारतीय), ८०.००, ९०.००, ८६.६७
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, १००.००, ११०.००, १०५.००
अदुवा, १५०.००, २००.००, १७५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ९०.००, १००.००, ९५.००
खुर्सानी हरियो(बुलेट), ९०.००, १००.००, ९६.६७
खुर्सानी हरियो(माछे), ८०.००, ९०.००, ८६.६७
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ७०.००, ८०.००, ७६.००
लसुन हरियो, १३०.००, १५०.००, १४०.००
हरियो धनिया, १२०.००, १३०.००, १२६.६७
लसुन सुकेको चाइनिज, २००.००, २१०.००, २०५.००
लसुन सुकेको नेपाली, १००.००, ११०.००, १०६.६७
