name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २५.००, ३०.००, २७.५०
गोलभेडा सानो(भारतीय), ३०.००, ३५.००, ३२.५०
गोलभेडा सानो(तराई), ३५.००, ४०.००, ३८.००
आलु रातो, २८.००, ३२.००, २९.६०
आलु रातो(भारतीय), २८.००, ३२.००, ३०.४०
आलु सेतो, २२.००, २५.००, २३.६७
प्याज सुकेको (भारतीय), ३३.००, ३५.००, ३४.२०
गाजर(लोकल), ७०.००, ८०.००, ७५.००
बन्दा(लोकल), १०.००, १२.००, ११.००
काउली स्थानिय, ३०.००, ३५.००, ३२.५०
स्थानीय काउली(ज्यापु), ४०.००, ४५.००, ४२.५०
मूला रातो, ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), १५.००, २०.००, १७.५०
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.५०
भन्टा लाम्चो, ३५.००, ४५.००, ३९.००
भन्टा डल्लो, ४०.००, ५०.००, ४६.६७
बोडी(तने), ६०.००, ७०.००, ६५.००
मकै बोडी, १००.००, १२०.००, ११३.३३
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ३५.००, ४५.००, ४०.००
घिउ सिमी(हाइब्रीड), ४०.००, ५०.००, ४५.००
घिउ सिमी(राजमा), ८०.००, ९०.००, ८६.६७
टाटे सिमी, ६०.००, ७०.००, ६५.००
भटमासकोशा, ११०.००, १२०.००, ११५.००
तितो करेला, ४०.००, ५०.००, ४५.००
लौका, ३०.००, ४०.००, ३५.००
परवर(लोकल), ७०.००, ८०.००, ७५.००
परवर(तराई), ६०.००, ७०.००, ६५.००
चिचिण्डो, ४०.००, ५०.००, ४५.००
घिरौला, ३५.००, ४०.००, ३७.५०
झिगूनी, ६०.००, ७०.००, ६५.००
फर्सी पाकेको, ३५.००, ४०.००, ३७.५०
फर्सी हरियो(लाम्चो), ३०.००, ४०.००, ३५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ७०.००, ८०.००, ७५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, ९०.००, १००.००, ९५.००
चमसूरको साग, ९०.००, १००.००, ९६.६७
तोरीको साग, ४०.००, ५०.००, ४६.६७
मेथीको साग, ९०.००, १००.००, ९६.६७
प्याज हरियो, ५०.००, ६०.००, ५६.६७
बकूला, ७०.००, ८०.००, ७६.६७
च्याउ(कन्य), १२०.००, १५०.००, १३५.००
च्याउ(डल्ले), २८०.००, ३२०.००, ३००.००
कुरीलो, ३००.००, ४००.००, ३५०.००
न्यूरो, ९०.००, १००.००, ९६.६७
ब्रोकाउली, ९०.००, १००.००, ९५.००
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २००.००, ३००.००, २५०.००
रातो बन्दा, ४०.००, ५०.००, ४६.६७
जिरीको साग, ६०.००, ७०.००, ६६.६७
ग्याठ कोबी, ४०.००, ५०.००, ४६.६७
सेलरी, १५०.००, १८०.००, १७०.००
पार्सले, १५०.००, १८०.००, १६५.००
सौफको साग, ९०.००, १००.००, ९५.००
पुदीना, १५०.००, १८०.००, १६५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १८०.००, २००.००, १९०.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १५०.००, १८०.००, १७०.००
स्याउ(फूजी), २५०.००, २८०.००, २६५.००
केरा, १५०.००, १७०.००, १६०.००
कागती, २००.००, २५०.००, २२५.००
अनार, २२५.००, २५०.००, २३७.५०
आँप(दसहरी), १८०.००, २००.००, १९०.००
अंगुर(हरियो), १२०.००, १४०.००, १३०.००
अंगुर(कालो), २००.००, २५०.००, २२५.००
सुन्तला(भारतीय), १५०.००, १६०.००, १५५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.५०
तरबुजा(पाटे), ३५.००, ४०.००, ३७.५०
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १५०.००, २००.००, १७५.००
काक्रो(लोकल), १००.००, ११०.००, १०५.००
काक्रो(हाइब्रीड), ५०.००, ६०.००, ५५.००
रुख कटहर, ६०.००, ७०.००, ६२.५०
नासपाती(चाइनिज), २५०.००, ३००.००, २७५.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८६.६७
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, २००.००, २२०.००, २१३.३३
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६३.३३
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ५०.००, ६०.००, ५५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ७०.००, ८०.००, ७५.००
