name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २०.००, २५.००, २२.३३
गोलभेडा सानो(टनेल), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(भारतीय), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(तराई), ३०.००, ३४.००, ३२.३३
आलु रातो, ३१.००, ३४.००, ३२.६७
आलु रातो(भारतीय), २८.००, ३०.००, २९.००
आलु सेतो, २६.००, २८.००, २७.००
प्याज सुकेको (भारतीय), ३१.००, ३३.००, ३२.००
गाजर(लोकल), ५०.००, ६०.००, ५५.००
गाजर(तराई), ४०.००, ५०.००, ४५.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, ४०.००, ५०.००, ४५.००
स्थानीय काउली(ज्यापु), ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), २५.००, ३०.००, २७.६७
सेतो मूला(हाइब्रीड), ३०.००, ४०.००, ३५.००
भन्टा लाम्चो, ३०.००, ४०.००, ३५.००
भन्टा डल्लो, ३०.००, ४०.००, ३५.००
बोडी(तने), ८०.००, ९०.००, ८५.००
मटरकोशा, ८०.००, ९०.००, ८५.००
घिउ सिमी(लोकल), ३०.००, ४०.००, ३५.००
घिउ सिमी(हाइब्रीड), ३५.००, ४०.००, ३७.६७
घिउ सिमी(राजमा), ९०.००, १००.००, ९५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ७०.००, ८०.००, ७५.००
लौका, ३०.००, ४०.००, ३५.००
परवर(लोकल), ८०.००, ९०.००, ८५.००
परवर(तराई), ८०.००, ९०.००, ८५.००
चिचिण्डो, ५०.००, ६०.००, ५५.००
घिरौला, ३०.००, ४०.००, ३५.००
झिगूनी, ४०.००, ५०.००, ४५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ३०.००, ३५.००, ३२.६७
हरियो फर्सी(डल्लो), ३०.००, ३५.००, ३२.६७
सलगम, ५०.००, ६०.००, ५५.००
भिण्डी, ५०.००, ६०.००, ५५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ४०.००, ५०.००, ४५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, १००.००, ११०.००, १०५.००
चमसूरको साग, १००.००, ११०.००, १०५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, १००.००, ११०.००, १०५.००
प्याज हरियो, ३०.००, ४०.००, ३५.००
बकूला, ६०.००, ७०.००, ६५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १८०.००, २००.००, १९०.००
च्याउ(डल्ले), ४००.००, ४२०.००, ४१०.००
कुरीलो, ३५०.००, ४००.००, ३७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ६०.००, ७०.००, ६५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ७०.००, ८०.००, ७५.००
कोइरालो, २००.००, २२०.००, २१०.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, १००.००, ११०.००, १०५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २५०.००, २८०.००, २६५.००
केरा, १६०.००, १८०.००, १७०.००
कागती, २४०.००, २८०.००, २६०.००
अनार, २२५.००, २५०.००, २३७.५०
आँप(चोसा), १६०.००, १८०.००, १७०.००
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), २००.००, २२०.००, २१०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ९०.००, १००.००, ९५.००
काक्रो(हाइब्रीड), ४०.००, ५०.००, ४५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), २२५.००, २५०.००, २३७.५०
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ८०.००, ९०.००, ८५.००
