name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली),रू ५०.००,रू ६०.००,रू ५५.००
गोलभेडा ठूलो(भारतीय),रू ६०.००,रू ७०.००,रू ६६.६७
गोलभेडा सानो(लोकल),रू ४५.००,रू ५०.००,रू ४७.५०
गोलभेडा सानो(टनेल),रू ४८.००,रू ५८.००,रू ५३.२०
गोलभेडा सानो(भारतीय),रू ४०.००,रू ४५.००,रू ४२.५०
गोलभेडा सानो(तराई),रू ५०.००,रू ५५.००,रू ५२.५०
आलु रातो,रू ३२.००,रू ३४.००,रू ३३.००
आलु रातो(भारतीय),रू २९.००,रू ३१.००,रू ३०.००
आलु सेतो,रू २६.००,रू २७.००,रू २६.३३
प्याज सुकेको (भारतीय),रू ३४.००,रू ३५.००,रू ३४.५०
गाजर(लोकल),रू ७०.००,रू ८०.००,रू ७५.००
बन्दा(लोकल),रू १०.००,रू १५.००,रू १२.४०
काउली स्थानिय,रू ६०.००,रू ७०.००,रू ६५.००
स्थानीय काउली(ज्यापु),रू ७०.००,रू ८०.००,रू ७५.००
मूला सेतो(लोकल),रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),रू २०.००,रू २५.००,रू २२.५०
भन्टा लाम्चो,रू ४०.००,रू ५०.००,रू ४६.६७
भन्टा डल्लो,रू ६०.००,रू ७०.००,रू ६५.००
बोडी(तने),रू ४०.००,रू ४५.००,रू ४३.००
मकै बोडी,रू ९०.००,रू १००.००,रू ९५.००
मटरकोशा,रू १४०.००,रू १५०.००,रू १४५.००
घिउ सिमी(लोकल),रू ७०.००,रू ८०.००,रू ७६.६७
घिउ सिमी(हाइब्रीड),रू ८०.००,रू ९०.००,रू ८६.६७
भटमासकोशा,रू १२०.००,रू १३०.००,रू १२५.००
तितो करेला,रू ५०.००,रू ६०.००,रू ५५.००
लौका,रू ४०.००,रू ५०.००,रू ४६.६७
परवर(लोकल),रू ११०.००,रू १२०.००,रू ११५.००
परवर(तराई),रू १००.००,रू ११०.००,रू १०६.६७
चिचिण्डो,रू ४०.००,रू ५०.००,रू ४६.६७
घिरौला,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी पाकेको,रू ४५.००,रू ५०.००,रू ४७.५०
फर्सी हरियो(लाम्चो),रू ४५.००,रू ५०.००,रू ४७.५०
हरियो फर्सी(डल्लो),रू ४५.००,रू ५०.००,रू ४८.३३
सलगम,रू ७०.००,रू ८०.००,रू ७६.६७
भिण्डी,रू ७०.००,रू ८०.००,रू ७५.००
स्कूस,रू ३५.००,रू ४०.००,रू ३७.५०
रायो साग,रू ४०.००,रू ५०.००,रू ४६.६७
पालूगो साग,रू १२०.००,रू १५०.००,रू १४०.००
चमसूरको साग,रू १२०.००,रू १५०.००,रू १४०.००
तोरीको साग,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,रू १२०.००,रू १५०.००,रू १३५.००
प्याज हरियो,रू ८०.००,रू ९०.००,रू ८६.६७
च्याउ(कन्य),रू १६०.००,रू २००.००,रू १८०.००
च्याउ(डल्ले),रू ३५०.००,रू ४००.००,रू ३८०.००
कुरीलो,रू ३००.००,रू ३५०.००,रू ३३३.३३
न्यूरो,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,रू १५०.००,रू १८०.००,रू १६३.३३
चुकुन्दर,रू ७०.००,रू ८०.००,रू ७५.००
सजिवन,रू ८०.००,रू ९०.००,रू ८६.६७
रातो बन्दा,रू ५०.००,रू ६०.००,रू ५६.६७
जिरीको साग,रू १२०.००,रू १३०.००,रू १२५.००
ग्याठ कोबी,रू ७०.००,रू ८०.००,रू ७५.००
सेलरी,रू १५०.००,रू २००.००,रू १७५.००
पार्सले,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,रू १२०.००,रू १५०.००,रू १३५.००
पुदीना,रू १५०.००,रू २००.००,रू १७५.००
गान्टे मूला,रू ७०.००,रू ८०.००,रू ७५.००
इमली,रू १५०.००,रू १६०.००,रू १५५.००
तामा,रू ९०.००,रू १००.००,रू ९६.६७
तोफु,रू १२०.००,रू १३०.००,रू १२५.००
गुन्दुक,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(फूजी),रू २५०.००,रू ३००.००,रू २७५.००
केरा,रू १३०.००,रू १५०.००,रू १४०.००
कागती,रू १८०.००,रू २२०.००,रू २००.००
अनार,रू २५०.००,रू २८०.००,रू २६५.००
आँप(मालदह),रू २००.००,रू २२०.००,रू २१०.००
