name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ४०.००, ४५.००, ४२.५०
गोलभेडा सानो(भारतीय), ४५.००, ५०.००, ४७.५०
गोलभेडा सानो(तराई), ५०.००, ६०.००, ५५.००
आलु रातो, २८.००, ३०.००, २९.००
आलु रातो(भारतीय), २८.००, ३०.००, २९.००
आलु सेतो, २२.००, २५.००, २३.६७
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३४.७५
गाजर(लोकल), ६०.००, ७०.००, ६५.००
बन्दा(लोकल), १२.००, १६.००, १४.००
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला सेतो(लोकल), १५.००, २०.००, १७.६०
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.४०
भन्टा लाम्चो, ४०.००, ५०.००, ४५.००
भन्टा डल्लो, ५०.००, ६०.००, ५५.००
बोडी(तने), ८०.००, ९०.००, ८६.००
मकै बोडी, ९०.००, १००.००, ९६.६७
मटरकोशा, ७०.००, ८०.००, ७६.६७
घिउ सिमी(लोकल), ५०.००, ६०.००, ५५.००
घिउ सिमी(हाइब्रीड), ७०.००, ८०.००, ७६.६७
भटमासकोशा, ११०.००, १३०.००, १२०.००
तितो करेला, ४०.००, ५०.००, ४५.००
लौका, ४०.००, ५०.००, ४५.००
परवर(लोकल), ७०.००, ८०.००, ७५.००
परवर(तराई), ७०.००, ८०.००, ७६.६७
चिचिण्डो, ५०.००, ६०.००, ५५.००
घिरौला, ४०.००, ५०.००, ४५.००
झिगूनी, ७०.००, ८०.००, ७६.६७
फर्सी पाकेको, ४५.००, ५०.००, ४७.५०
हरियो फर्सी(डल्लो), ५०.००, ६०.००, ५५.००
सलगम, ७०.००, ८०.००, ७६.६७
भिण्डी, ९०.००, १००.००, ९६.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ४०.००, ५०.००, ४५.००
पालूगो साग, १००.००, १२०.००, ११०.००
चमसूरको साग, १००.००, १२०.००, ११०.००
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ९०.००, १००.००, ९६.६७
प्याज हरियो, ५०.००, ६०.००, ५६.६७
च्याउ(कन्य), १४०.००, १८०.००, १६०.००
च्याउ(डल्ले), ४००.००, ४५०.००, ४२५.००
कुरीलो, ३००.००, ३५०.००, ३३३.३३
न्यूरो, ७०.००, ८०.००, ७६.६७
ब्रोकाउली, १००.००, १२०.००, ११०.००
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, ७०.००, ८०.००, ७६.६७
रातो बन्दा, ४०.००, ५०.००, ४६.६७
जिरीको साग, ८०.००, ९०.००, ८६.६७
ग्याठ कोबी, ७०.००, ८०.००, ७६.६७
सेलरी, १५०.००, २००.००, १८३.३३
पार्सले, १५०.००, २००.००, १७५.००
सौफको साग, ९०.००, १००.००, ९६.६७
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ७०.००, ८०.००, ७६.६७
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १४०.००, १३०.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १३०.००, १५०.००, १४०.००
कागती, २२०.००, २५०.००, २४०.००
अनार, २५०.००, ३००.००, २८३.३३
आँप(दसहरी), २२०.००, २५०.००, २३५.००
अंगुर(हरियो), १३०.००, १५०.००, १४०.००
अंगुर(कालो), ३००.००, ३२०.००, ३१०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३८.३३
तरबुजा(पाटे), ३५.००, ४०.००, ३८.३३
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २००.००, २२०.००, २१०.००
भुई कटहर, १५०.००, १८०.००, १७०.००
काक्रो(लोकल), ११०.००, १२०.००, ११६.००
काक्रो(हाइब्रीड), ६०.००, ७०.००, ६६.६७
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २५०.००, ३००.००, २७५.००
मेवा(नेपाली), ६०.००, ७०.००, ६६.६७
मेवा(भारतीय), ८०.००, ९०.००, ८६.६७
किनु, १४०.००, १५०.००, १४६.६७
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५६६.६७
अदुवा, १५०.००, २००.००, १७५.००
खु्र्सानी सुकेको, ४५०.००, ५००.००, ४७५.००
खु्र्सानी हरियो, ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ८०.००, ९०.००, ८६.६७
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ८०.००, ९०.००, ८५.००
लसुन हरियो, ८०.००, ९०.००, ८६.६७
हरियो धनिया, ५०.००, ६०.००, ५५.००
लसुन सुकेको चाइनिज, २००.००, २२०.००, २१०.००
लसुन सुकेको नेपाली, ८०.००, ९०.००, ८६.६७
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
छ्यापी हरियो, ८०.००, ९०.००, ८५.००
ताजा माछा(रहु), ३३०.००, ३५०.००, ३४०.००
ताजा माछा(बचुवा), २७०.००, ३००.००, २८५.००
ताजा माछा(छडी), २५०.००, ३००.००, २७५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
