name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), १५.००, २५.००, २०.००
गोलभेडा सानो(टनेल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(भारतीय), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(तराई), ३०.००, ४०.००, ३५.००
आलु रातो, २८.००, ३०.००, २९.००
आलु रातो(भारतीय), २४.००, २६.००, २५.००
आलु सेतो, २१.००, २३.००, २२.००
प्याज सुकेको (भारतीय), ३२.००, ३४.००, ३३.००
गाजर(लोकल), ५०.००, ६०.००, ५५.००
गाजर(तराई), ४०.००, ४५.००, ४२.३३
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, ४०.००, ५०.००, ४५.००
स्थानीय काउली(ज्यापु), ५०.००, ६०.००, ५५.००
मूला रातो, ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), २५.००, ३०.००, २७.६७
सेतो मूला(हाइब्रीड), ३०.००, ३५.००, ३२.६७
भन्टा लाम्चो, ३०.००, ४०.००, ३५.००
भन्टा डल्लो, ३०.००, ४०.००, ३५.००
बोडी(तने), ७०.००, ८०.००, ७५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ६०.००, ७०.००, ६५.००
घिउ सिमी(हाइब्रीड), ७०.००, ८०.००, ७५.००
घिउ सिमी(राजमा), ९०.००, १००.००, ९५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ९०.००, १००.००, ९५.००
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), ९०.००, १००.००, ९५.००
परवर(तराई), ९०.००, १००.००, ९५.००
चिचिण्डो, ७०.००, ८०.००, ७५.००
घिरौला, ६०.००, ७०.००, ६५.००
झिगूनी, ९०.००, १००.००, ९५.००
फर्सी पाकेको, ४०.००, ४५.००, ४२.३३
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ६०.००, ७०.००, ६५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, १००.००, १२०.००, ११०.००
चमसूरको साग, १००.००, १२०.००, ११०.००
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, १००.००, ११०.००, १०५.००
प्याज हरियो, ५०.००, ६०.००, ५५.००
बकूला, ७०.००, ८०.००, ७५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १४०.००, १८०.००, १६०.००
च्याउ(डल्ले), २४०.००, २८०.००, २६०.००
कुरीलो, ३५०.००, ४००.००, ३७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ६०.००, ७०.००, ६५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ८०.००, ९०.००, ८५.००
कोइरालो, १३०.००, १६०.००, १४३.३३
रातो बन्दा, ५०.००, ६०.००, ५५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ६०.००, ७०.००, ६५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १५०.००, १८०.००, १६५.००
स्याउ(फूजी), २५०.००, २८०.००, २६५.००
केरा, १४०.००, १६०.००, १५०.००
कागती, २००.००, २४०.००, २२०.००
अनार, २३०.००, २५०.००, २४०.००
अंगुर(हरियो), १००.००, १५०.००, १२५.००
अंगुर(कालो), १५०.००, १८०.००, १६५.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.५०
मौसम, १४०.००, १६०.००, १५०.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ४०.००, ५०.००, ४५.००
काक्रो(हाइब्रीड), २०.००, २५.००, २२.३३
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३५०.००, ४००.००, ३७५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(बुलेट), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(माछे), ९०.००, १००.००, ९५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ९०.००, १००.००, ९५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
