name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २०.००, २५.००, २२.३३
गोलभेडा सानो(टनेल), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(भारतीय), ३०.००, ३५.००, ३२.६७
गोलभेडा सानो(तराई), ३०.००, ३५.००, ३२.६७
आलु रातो, ३१.००, ३५.००, ३२.६७
आलु रातो(भारतीय), २९.००, ३१.००, ३०.००
आलु सेतो, २७.००, २९.००, २८.००
प्याज सुकेको (भारतीय), ३०.००, ३५.००, ३२.००
गाजर(लोकल), ७०.००, ८०.००, ७५.००
गाजर(तराई), ५०.००, ६०.००, ५५.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
काउली स्थानिय, २५.००, ३५.००, ३०.००
स्थानीय काउली(ज्यापु), ४०.००, ५०.००, ४५.००
मूला सेतो(लोकल), २०.००, २५.००, २२.३३
सेतो मूला(हाइब्रीड), ३०.००, ३५.००, ३२.६७
भन्टा लाम्चो, ३०.००, ३५.००, ३२.६७
भन्टा डल्लो, ४०.००, ५०.००, ४५.००
बोडी(तने), ६०.००, ७०.००, ६५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), २०.००, २५.००, २२.३३
घिउ सिमी(हाइब्रीड), ३०.००, ३५.००, ३२.६७
घिउ सिमी(राजमा), ७०.००, ८०.००, ७५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, ५०.००, ६०.००, ५५.००
लौका, २५.००, ३०.००, २७.६७
परवर(लोकल), १००.००, १२०.००, ११०.००
परवर(तराई), ९०.००, १००.००, ९५.००
चिचिण्डो, ४०.००, ५०.००, ४५.००
घिरौला, ३०.००, ३५.००, ३२.६७
झिगूनी, ४०.००, ५०.००, ४५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), २५.००, ३०.००, २७.६७
हरियो फर्सी(डल्लो), २५.००, ३०.००, २७.६७
सलगम, ५०.००, ६०.००, ५५.००
भिण्डी, ५०.००, ६०.००, ५५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ४०.००, ५०.००, ४५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, १००.००, ११०.००, १०५.००
चमसूरको साग, १००.००, ११०.००, १०५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, १००.००, ११०.००, १०५.००
प्याज हरियो, ३०.००, ३५.००, ३२.६७
च्याउ(कन्य), १४०.००, १८०.००, १६०.००
च्याउ(डल्ले), ३००.००, ३५०.००, ३२६.६७
कुरीलो, २५०.००, ३००.००, २७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ५०.००, ६०.००, ५५.००
चुकुन्दर, ६०.००, ७०.००, ६५.००
सजिवन, ५०.००, ६०.००, ५५.००
कोइरालो, २२०.००, २५०.००, २३३.३३
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ४०.००, ५०.००, ४५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, १००.००, ११०.००, १०५.००
पुदीना, १२०.००, १५०.००, १३५.००
गान्टे मूला, ५०.००, ६०.००, ५५.००
इमली, १५०.००, १६०.००, १५५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २२५.००, २५०.००, २३७.५०
केरा, १६०.००, १७०.००, १६५.००
कागती, २३०.००, २५०.००, २४०.००
अनार, २२५.००, २५०.००, २३७.५०
अंगुर(हरियो), १२०.००, १५०.००, १३५.००
अंगुर(कालो), २००.००, २३०.००, २१५.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १८०.००, २००.००, १९०.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ८०.००, ९०.००, ८५.००
काक्रो(हाइब्रीड), ४०.००, ५०.००, ४५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), २२५.००, २५०.००, २३७.५०
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ७०.००, ८०.००, ७५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २५०.००, ३००.००, २७५.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ४००.००, ५००.००, ४५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १२०.००, १३०.००, १२५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ९०.००, १००.००, ९५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ४०.००, ५०.००, ४५.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
