name,min price,max price,avg price
हरियो फर्सी(डल्लो),रू ४५.००,रू ५०.००,रू ४७.५०
सलगम,रू ७०.००,रू ८०.००,रू ७६.६७
भिण्डी,रू ७०.००,रू ८०.००,रू ७५.००
रायो साग,रू ४०.००,रू ५०.००,रू ४५.००
पालूगो साग,रू १२०.००,रू १३०.००,रू १२६.६७
चमसूरको साग,रू १२०.००,रू १३०.००,रू १२६.६७
तोरीको साग,रू ३०.००,रू ४०.००,रू ३६.६७
मेथीको साग,रू ११०.००,रू १२०.००,रू ११६.६७
प्याज हरियो,रू ८०.००,रू ९०.००,रू ८६.६७
च्याउ(कन्य),रू ११०.००,रू १४०.००,रू १२४.००
च्याउ(डल्ले),रू ३००.००,रू ३५०.००,रू ३२५.००
कुरीलो,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,रू ७०.००,रू ८०.००,रू ७६.६७
ब्रोकाउली,रू १२०.००,रू १५०.००,रू १३५.००
चुकुन्दर,रू ७०.००,रू ८०.००,रू ७६.६७
सजिवन,रू ७०.००,रू ८०.००,रू ७६.६७
रातो बन्दा,रू ६०.००,रू ७०.००,रू ६३.३३
जिरीको साग,रू १२०.००,रू १५०.००,रू १४०.००
ग्याठ कोबी,रू ७०.००,रू ८०.००,रू ७६.६७
सेलरी,रू १५०.००,रू २००.००,रू १७५.००
पार्सले,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,रू ११०.००,रू १२०.००,रू ११६.६७
पुदीना,रू १५०.००,रू २००.००,रू १७५.००
गान्टे मूला,रू ७०.००,रू ८०.००,रू ७६.६७
इमली,रू १४०.००,रू १५०.००,रू १४६.६७
तामा,रू ९०.००,रू १००.००,रू ९६.६७
तोफु,रू ९०.००,रू १००.००,रू ९५.००
गुन्दुक,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(फूजी),रू २५०.००,रू ३००.००,रू २७५.००
केरा,रू १४०.००,रू १५०.००,रू १४६.६७
कागती,रू २००.००,रू २२०.००,रू २१०.००
अनार,रू २५०.००,रू २८०.००,रू २७०.००
आँप(मालदह),रू २००.००,रू २५०.००,रू २२३.३३
आँप(दसहरी),रू २००.००,रू २५०.००,रू २२५.००
अंगुर(हरियो),रू १८०.००,रू २००.००,रू १९३.३३
अंगुर(कालो),रू ३५०.००,रू ३८०.००,रू ३६५.००
तरबुजा(हरियो),रू ३५.००,रू ४०.००,रू ३६.६७
तरबुजा(पाटे),रू ३५.००,रू ४०.००,रू ३८.३३
मौसम,रू १५०.००,रू १८०.००,रू १६५.००
जुनार,रू २००.००,रू २२०.००,रू २१०.००
भुई कटहर,रू १५०.००,रू २००.००,रू १७५.००
काक्रो(लोकल),रू ११०.००,रू १३०.००,रू १२०.००
काक्रो(हाइब्रीड),रू ७०.००,रू ८०.००,रू ७६.६७
रुख कटहर,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),रू २८०.००,रू ३००.००,रू २९०.००
मेवा(नेपाली),रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),रू ८०.००,रू ९०.००,रू ८६.६७
किवि,रू ४००.००,रू ५००.००,रू ४५०.००
आभोकाडो,रू ४००.००,रू ५००.००,रू ४५०.००
अदुवा,रू २५०.००,रू ३००.००,रू २७५.००
खु्र्सानी सुकेको,रू ४५०.००,रू ४८०.००,रू ४६५.००
खु्र्सानी हरियो,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(बुलेट),रू ९०.००,रू १००.००,रू ९६.६७
खुर्सानी हरियो(माछे),रू ६०.००,रू ७०.००,रू ६६.६७
खुर्सानी हरियो(अकबरे),रू ३००.००,रू ३५०.००,रू ३२५.००
भेडे खु्र्सानी,रू ६०.००,रू ७०.००,रू ६५.००
लसुन हरियो,रू ११०.००,रू १२०.००,रू ११६.६७
हरियो धनिया,रू ५०.००,रू ६०.००,रू ५५.००
लसुन सुकेको चाइनिज,रू २४०.००,रू २६०.००,रू २५०.००
लसुन सुकेको नेपाली,रू १२०.००,रू १३०.००,रू १२६.६७
छ्यापी सुकेको,रू ८०.००,रू ९०.००,रू ८६.६७
छ्यापी हरियो,रू ८०.००,रू ९०.००,रू ८६.६७
ताजा माछा(रहु),रू ३३०.००,रू ३५०.००,रू ३४३.३३
ताजा माछा(बचुवा),रू २६०.००,रू ३००.००,रू २८०.००
ताजा माछा(छडी),रू २६०.००,रू २८०.००,रू २७३.३३
ताजा माछा(मुंगरी),रू ३००.००,रू ३२०.००,रू ३१०.००
