name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ४०.००, ४५.००, ४२.५०
गोलभेडा सानो(भारतीय), ४०.००, ४५.००, ४२.५०
गोलभेडा सानो(तराई), ५०.००, ५५.००, ५२.५०
आलु रातो, २८.००, ३०.००, २९.००
आलु रातो(भारतीय), २८.००, ३०.००, २९.००
आलु सेतो, २२.००, २४.००, २३.३३
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३५.००
गाजर(लोकल), ६०.००, ७०.००, ६५.००
बन्दा(लोकल), १५.००, २०.००, १७.६०
काउली स्थानिय, ४०.००, ५०.००, ४५.००
स्थानीय काउली(ज्यापु), ५०.००, ६०.००, ५५.००
मूला सेतो(लोकल), १५.००, २०.००, १७.५०
सेतो मूला(हाइब्रीड), २०.००, २५.००, २२.५०
भन्टा लाम्चो, ५०.००, ६०.००, ५५.००
भन्टा डल्लो, ५०.००, ६०.००, ५६.६७
बोडी(तने), ४०.००, ५०.००, ४५.००
मकै बोडी, ९०.००, १००.००, ९५.००
मटरकोशा, ६०.००, ७०.००, ६५.००
घिउ सिमी(लोकल), ५०.००, ६०.००, ५५.००
घिउ सिमी(हाइब्रीड), ५०.००, ६०.००, ५५.००
भटमासकोशा, १५०.००, २००.००, १७५.००
तितो करेला, ४०.००, ५०.००, ४५.००
लौका, ३०.००, ४०.००, ३५.००
परवर(लोकल), ९०.००, १००.००, ९५.००
परवर(तराई), ९०.००, १००.००, ९५.००
चिचिण्डो, ५०.००, ६०.००, ५६.६७
घिरौला, ४०.००, ५०.००, ४५.००
झिगूनी, ८०.००, ९०.००, ८६.६७
फर्सी पाकेको, ४५.००, ५०.००, ४७.५०
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४६.६७
सलगम, ७०.००, ८०.००, ७५.००
भिण्डी, ९०.००, १००.००, ९५.००
सखरखण्ड, ७०.००, ८०.००, ७६.६७
स्कूस, ४०.००, ५०.००, ४६.६७
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, १००.००, १२०.००, ११०.००
चमसूरको साग, १००.००, १२०.००, ११०.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ९०.००, १००.००, ९६.६७
प्याज हरियो, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १४०.००, १८०.००, १६०.००
च्याउ(डल्ले), ४००.००, ४५०.००, ४२५.००
कुरीलो, ३००.००, ३५०.००, ३२५.००
न्यूरो, ८०.००, ९०.००, ८५.००
ब्रोकाउली, ९०.००, १००.००, ९५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ६०.००, ७०.००, ६६.६७
रातो बन्दा, ४०.००, ५०.००, ४६.६७
जिरीको साग, ८०.००, ९०.००, ८६.६७
ग्याठ कोबी, ७०.००, ८०.००, ७५.००
सेलरी, १५०.००, २००.००, १७५.००
पार्सले, १५०.००, २००.००, १७५.००
सौफको साग, ९०.००, १००.००, ९५.००
पुदीना, १५०.००, २००.००, १७५.००
गान्टे मूला, ७०.००, ८०.००, ७६.६७
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १४०.००, १३०.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १३०.००, १४०.००, १३६.६७
कागती, २००.००, २५०.००, २२५.००
अनार, २५०.००, ३००.००, २७५.००
आँप(दसहरी), १५०.००, १८०.००, १६५.००
अंगुर(हरियो), १३०.००, १५०.००, १४०.००
अंगुर(कालो), २५०.००, ३००.००, २७६.६७
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३८.३३
तरबुजा(पाटे), ३५.००, ४०.००, ३८.३३
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १५०.००, १८०.००, १६५.००
काक्रो(लोकल), ९०.००, १००.००, ९५.००
काक्रो(हाइब्रीड), ६०.००, ७०.००, ६५.००
रुख कटहर, ७०.००, ८०.००, ७५.००
नासपाती(चाइनिज), २८०.००, ३००.००, २९०.००
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८६.६७
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अदुवा, १५०.००, २००.००, १७५.००
खु्र्सानी सुकेको, ४५०.००, ५००.००, ४७५.००
खु्र्सानी हरियो, ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(बुलेट), ७०.००, ८०.००, ७५.००
खुर्सानी हरियो(माछे), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ७०.००, ८०.००, ७५.००
लसुन हरियो, ९०.००, १००.००, ९६.६७
हरियो धनिया, ७०.००, ८०.००, ७६.६७
लसुन सुकेको चाइनिज, २००.००, २१०.००, २०५.००
लसुन सुकेको नेपाली, ८०.००, ९०.००, ८६.६७
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
छ्यापी हरियो, ९०.००, १००.००, ९६.६७
ताजा माछा(रहु), ३३०.००, ३५०.००, ३४०.००
ताजा माछा(बचुवा), २६०.००, ३००.००, २८०.००
ताजा माछा(छडी), २५०.००, २८०.००, २६५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
