name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली),रू ५०.००,रू ६०.००,रू ५६.६७
गोलभेडा ठूलो(भारतीय),रू ५०.००,रू ६०.००,रू ५६.६७
गोलभेडा सानो(लोकल),रू ५०.००,रू ५५.००,रू ५२.५०
गोलभेडा सानो(भारतीय),रू ४०.००,रू ४५.००,रू ४२.५०
गोलभेडा सानो(तराई),रू ६०.००,रू ७०.००,रू ६५.००
आलु रातो,रू ३०.००,रू ३२.००,रू ३१.२०
आलु रातो(भारतीय),रू २८.००,रू ३०.००,रू २९.००
आलु सेतो,रू २४.००,रू २५.००,रू २४.५०
प्याज सुकेको (भारतीय),रू ३४.००,रू ३६.००,रू ३४.८०
गाजर(लोकल),रू ७०.००,रू ८०.००,रू ७५.००
बन्दा(लोकल),रू १०.००,रू १५.००,रू ११.८०
काउली स्थानिय,रू ५०.००,रू ६०.००,रू ५५.००
स्थानीय काउली(ज्यापु),रू ६०.००,रू ७०.००,रू ६५.००
मूला सेतो(लोकल),रू १५.००,रू २०.००,रू १७.५०
सेतो मूला(हाइब्रीड),रू २०.००,रू २५.००,रू २२.५०
भन्टा लाम्चो,रू ५०.००,रू ६०.००,रू ५५.००
भन्टा डल्लो,रू ५०.००,रू ६०.००,रू ५५.००
बोडी(तने),रू ४०.००,रू ५०.००,रू ४६.००
मकै बोडी,रू ८०.००,रू ९०.००,रू ८६.६७
मटरकोशा,रू १५०.००,रू १८०.००,रू १६५.००
घिउ सिमी(लोकल),रू १००.००,रू ११०.००,रू १०५.००
घिउ सिमी(हाइब्रीड),रू ११०.००,रू १२०.००,रू ११६.६७
भटमासकोशा,रू १२०.००,रू १३०.००,रू १२६.६७
तितो करेला,रू ५०.००,रू ६०.००,रू ५५.००
लौका,रू ४०.००,रू ५०.००,रू ४५.००
परवर(लोकल),रू ९०.००,रू १००.००,रू ९६.६७
परवर(तराई),रू ९०.००,रू १००.००,रू ९३.३३
चिचिण्डो,रू ३०.००,रू ४०.००,रू ३६.६७
घिरौला,रू ५०.००,रू ६०.००,रू ५५.००
झिगूनी,रू ८०.००,रू ९०.००,रू ८५.००
फर्सी पाकेको,रू ४५.००,रू ५०.००,रू ४७.५०
फर्सी हरियो(लाम्चो),रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),रू ४०.००,रू ५०.००,रू ४६.६७
सलगम,रू ७०.००,रू ८०.००,रू ७६.६७
भिण्डी,रू ९०.००,रू १००.००,रू ९५.००
रायो साग,रू ३०.००,रू ४०.००,रू ३५.००
पालूगो साग,रू १००.००,रू ११०.००,रू १०६.६७
चमसूरको साग,रू १००.००,रू ११०.००,रू १०५.००
तोरीको साग,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,रू ९०.००,रू १००.००,रू ९६.६७
प्याज हरियो,रू ५०.००,रू ६०.००,रू ५६.६७
च्याउ(कन्य),रू १४०.००,रू १८०.००,रू १५४.००
च्याउ(डल्ले),रू ३५०.००,रू ४००.००,रू ३७५.००
कुरीलो,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,रू ८०.००,रू ९०.००,रू ८५.००
ब्रोकाउली,रू १५०.००,रू २००.००,रू १८३.३३
चुकुन्दर,रू ७०.००,रू ८०.००,रू ७५.००
सजिवन,रू ८०.००,रू ९०.००,रू ८६.६७
रातो बन्दा,रू ५०.००,रू ६०.००,रू ५५.००
जिरीको साग,रू १२०.००,रू १५०.००,रू १३५.००
ग्याठ कोबी,रू ७०.००,रू ८०.००,रू ७५.००
सेलरी,रू १२०.००,रू १५०.००,रू १३५.००
पार्सले,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,रू १५०.००,रू २००.००,रू १७५.००
गान्टे मूला,रू ७०.००,रू ८०.००,रू ७६.६७
इमली,रू १५०.००,रू १६०.००,रू १५६.६७
तामा,रू ९०.००,रू १००.००,रू ९६.६७
तोफु,रू १२०.००,रू १३०.००,रू १२६.६७
गुन्दुक,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(फूजी),रू २५०.००,रू ३००.००,रू २७५.००
केरा,रू १३०.००,रू १५०.००,रू १४०.००
कागती,रू २००.००,रू २२०.००,रू २१०.००
अनार,रू २५०.००,रू २८०.००,रू २६५.००
आँप(मालदह),रू १८०.००,रू २००.००,रू १९०.००
आँप(दसहरी),रू २२०.००,रू २५०.००,रू २३५.००
अंगुर(हरियो),रू १५०.००,रू १८०.००,रू १६५.००
तरबुजा(हरियो),रू ३५.००,रू ४०.००,रू ३८.३३
मौसम,रू १५०.००,रू १८०.००,रू १६५.००
जुनार,रू २००.००,रू २२०.००,रू २१०.००
भुई कटहर,रू १५०.००,रू २००.००,रू १७५.००
काक्रो(लोकल),रू १२०.००,रू १३०.००,रू १२५.००
काक्रो(हाइब्रीड),रू ८०.००,रू ९०.००,रू ८६.६७
रुख कटहर,रू ५०.००,रू ६०.००,रू ५६.६७
नासपाती(चाइनिज),रू २८०.००,रू ३००.००,रू २९०.००
मेवा(नेपाली),रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),रू ८०.००,रू ९०.००,रू ८६.६७
स्ट्रबेरी भुईऐसेलु,रू ३००.००,रू ४००.००,रू ३५०.००
किवि,रू ४००.००,रू ५००.००,रू ४५०.००
आभोकाडो,रू ५००.००,रू ६००.००,रू ५५०.००
अदुवा,रू १६०.००,रू २००.००,रू १८०.००
खु्र्सानी सुकेको,रू ४५०.००,रू ४८०.००,रू ४७०.००
खु्र्सानी हरियो,रू १२०.००,रू १३०.००,रू १२५.००
खुर्सानी हरियो(बुलेट),रू १२०.००,रू १४०.००,रू १३०.००
खुर्सानी हरियो(माछे),रू ७०.००,रू ८०.००,रू ७६.६७
खुर्सानी हरियो(अकबरे),रू २५०.००,रू ३००.००,रू २७५.००
भेडे खु्र्सानी,रू ७०.००,रू ८०.००,रू ७६.००
लसुन हरियो,रू १२०.००,रू १३०.००,रू १२५.००
हरियो धनिया,रू ४०.००,रू ६०.००,रू ४८.००
लसुन सुकेको चाइनिज,रू २४०.००,रू २५०.००,रू २४५.००
छ्यापी हरियो,रू ८०.००,रू ९०.००,रू ८६.६७
ताजा माछा(रहु),रू ३३०.००,रू ३६०.००,रू ३४६.६७
ताजा माछा(बचुवा),रू २६०.००,रू ३००.००,रू २८०.००
ताजा माछा(छडी),रू २५०.००,रू ३००.००,रू २७५.००
ताजा माछा(मुंगरी),रू ३००.००,रू ३३०.००,रू ३१५.००
