name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५५.००
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(लोकल), २५.००, ३०.००, २७.६७
गोलभेडा सानो(भारतीय), ३५.००, ४०.००, ३७.६७
गोलभेडा सानो(तराई), ३५.००, ४०.००, ३७.६७
आलु रातो, २८.००, ३०.००, २९.००
आलु रातो(भारतीय), २५.००, २६.००, २५.३३
आलु सेतो, २२.००, २४.००, २३.००
प्याज सुकेको (भारतीय), ३२.००, ३५.००, ३३.३३
गाजर(लोकल), ७०.००, ८०.००, ७५.००
गाजर(तराई), ५०.००, ६०.००, ५५.००
बन्दा(लोकल), १२.००, १५.००, १३.५०
काउली स्थानिय, ३०.००, ४०.००, ३५.००
स्थानीय काउली(ज्यापु), ३५.००, ४०.००, ३७.६७
मूला सेतो(लोकल), २०.००, २५.००, २२.३३
सेतो मूला(हाइब्रीड), २५.००, ३०.००, २७.६७
भन्टा लाम्चो, ३०.००, ३५.००, ३२.६७
भन्टा डल्लो, ४०.००, ५०.००, ४५.००
बोडी(तने), ९०.००, १००.००, ९५.००
मटरकोशा, ९०.००, १००.००, ९५.००
घिउ सिमी(लोकल), ३०.००, ३५.००, ३२.६७
घिउ सिमी(हाइब्रीड), ३५.००, ४०.००, ३७.६७
घिउ सिमी(राजमा), ९०.००, १००.००, ९५.००
टाटे सिमी, ८०.००, ९०.००, ८५.००
तितो करेला, ४०.००, ५०.००, ४५.००
लौका, ३०.००, ३५.००, ३२.६७
परवर(लोकल), ७५.००, ८५.००, ८०.००
परवर(तराई), ७०.००, ८०.००, ७५.००
चिचिण्डो, ४०.००, ५०.००, ४५.००
घिरौला, ४०.००, ५०.००, ४५.००
झिगूनी, ५०.००, ६०.००, ५५.००
फर्सी पाकेको, ३५.००, ४०.००, ३७.६७
फर्सी हरियो(लाम्चो), २५.००, ३०.००, २७.६७
हरियो फर्सी(डल्लो), २५.००, ३०.००, २७.६७
सलगम, ५०.००, ६०.००, ५५.००
भिण्डी, ८०.००, ९०.००, ८५.००
सखरखण्ड, ६०.००, ७०.००, ६५.००
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ३०.००, ४०.००, ३५.००
रायो साग, ३०.००, ४०.००, ३५.००
पालूगो साग, ७०.००, ८०.००, ७५.००
चमसूरको साग, ७०.००, ८०.००, ७५.००
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, ७०.००, ८०.००, ७५.००
प्याज हरियो, ४०.००, ५०.००, ४५.००
बकूला, ७०.००, ८०.००, ७५.००
च्याउ(कन्य), १४०.००, १८०.००, १६०.००
च्याउ(डल्ले), २८०.००, ३००.००, २९०.००
कुरीलो, २५०.००, ३००.००, २७५.००
न्यूरो, ९०.००, १००.००, ९५.००
ब्रोकाउली, ९०.००, १००.००, ९५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, ६०.००, ७०.००, ६५.००
कोइरालो, २८०.००, ३००.००, २९०.००
रातो बन्दा, ४०.००, ५०.००, ४५.००
जिरीको साग, ४०.००, ५०.००, ४५.००
ग्याठ कोबी, ४०.००, ५०.००, ४५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २००.००, २५०.००, २२५.००
सौफको साग, ७०.००, ८०.००, ७५.००
पुदीना, १२०.००, १५०.००, १३५.००
गान्टे मूला, ५०.००, ६०.००, ५५.००
इमली, १४०.००, १५०.००, १४५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १९०.००, २००.००, १९५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), १८०.००, २००.००, १९०.००
स्याउ(फूजी), २२५.००, २५०.००, २३७.५०
केरा, १७०.००, १८०.००, १७५.००
कागती, २२०.००, २४०.००, २३०.००
अनार, २२५.००, २५०.००, २३७.५०
आँप(दसहरी), १८०.००, २००.००, १९०.००
अंगुर(हरियो), १२०.००, १३०.००, १२५.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १५०.००, १४५.००
तरबुजा(हरियो), ३५.००, ४०.००, ३७.६७
मौसम, १९०.००, २००.००, १९५.००
जुनार, २२५.००, २५०.००, २३७.५०
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ११०.००, १२०.००, ११५.००
काक्रो(हाइब्रीड), ५०.००, ६०.००, ५५.००
रुख कटहर, ६०.००, ७०.००, ६५.००
नासपाती(चाइनिज), २२५.००, २५०.००, २३७.५०
मेवा(नेपाली), ६०.००, ७०.००, ६५.००
मेवा(भारतीय), ८०.००, ९०.००, ८५.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, ३००.००, ४००.००, ३५०.००
किवि, ५००.००, ६००.००, ५५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, १२०.००, १३०.००, १२५.००
अदुवा, १९०.००, २००.००, १९५.००
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(बुलेट), ६०.००, ७०.००, ६५.००
खुर्सानी हरियो(माछे), ४०.००, ५०.००, ४५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, ७०.००, ८०.००, ७५.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ३०.००, ४०.००, ३५.००
