name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ४०.००, ५०.००, ४५.००
गोलभेडा ठूलो(भारतीय), ४०.००, ५०.००, ४५.००
गोलभेडा सानो(लोकल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(टनेल), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(भारतीय), ५०.००, ६०.००, ५५.००
गोलभेडा सानो(तराई), ४०.००, ५०.००, ४५.००
आलु रातो, २५.००, २७.००, २६.००
आलु रातो(भारतीय), २३.००, २५.००, २४.००
आलु सेतो, १९.००, २०.००, १९.३३
प्याज सुकेको (भारतीय), ३४.००, ३६.००, ३५.००
गाजर(लोकल), २५.००, ३०.००, २७.६७
गाजर(तराई), २२.००, २५.००, २४.००
बन्दा(लोकल), १०.००, १५.००, १२.३३
बन्दा(तराई), १०.००, १५.००, १२.३३
बन्दा(नरिवल), १०.००, १५.००, १२.३३
काउली स्थानिय, ५०.००, ६०.००, ५५.००
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६५.००
मूला रातो, ६०.००, ७०.००, ६५.००
मूला सेतो(लोकल), ३५.००, ४०.००, ३७.६७
सेतो मूला(हाइब्रीड), ४०.००, ५०.००, ४५.००
भन्टा लाम्चो, ४०.००, ५०.००, ४५.००
भन्टा डल्लो, ४०.००, ५०.००, ४५.००
बोडी(तने), ११०.००, १२०.००, ११५.००
मटरकोशा, ७०.००, ८०.००, ७५.००
घिउ सिमी(लोकल), ५०.००, ६०.००, ५५.००
घिउ सिमी(हाइब्रीड), ७०.००, ८०.००, ७५.००
घिउ सिमी(राजमा), ११०.००, १२०.००, ११५.००
टाटे सिमी, ६०.००, ७०.००, ६५.००
तितो करेला, १२०.००, १३०.००, १२५.००
लौका, ५०.००, ६०.००, ५५.००
परवर(लोकल), ११०.००, १२०.००, ११५.००
परवर(तराई), १००.००, ११५.००, १०८.३३
घिरौला, ११०.००, १२०.००, ११५.००
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ८०.००, ९०.००, ८५.००
भिण्डी, १३०.००, १४०.००, १३५.००
सखरखण्ड, ७०.००, ८०.००, ७५.००
बरेला, ६०.००, ७०.००, ६५.००
पिंडालू, ४०.००, ५०.००, ४५.००
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ६०.००, ७०.००, ६५.००
पालूगो साग, ११०.००, १२०.००, ११५.००
चमसूरको साग, ११०.००, १२०.००, ११५.००
तोरीको साग, ४०.००, ५०.००, ४५.००
मेथीको साग, ११०.००, १२०.००, ११५.००
प्याज हरियो, ४०.००, ५०.००, ४५.००
बकूला, ६०.००, ७०.००, ६५.००
तरुल, ६०.००, ७०.००, ६५.००
च्याउ(कन्य), १८०.००, २००.००, १९०.००
च्याउ(डल्ले), २८०.००, ३००.००, २९०.००
कुरीलो, ४००.००, ५००.००, ४५०.००
न्यूरो, ८०.००, ९०.००, ८५.००
ब्रोकाउली, ८०.००, ९०.००, ८५.००
चुकुन्दर, ७०.००, ८०.००, ७५.००
सजिवन, १५०.००, २००.००, १७५.००
कोइरालो, १५०.००, २००.००, १७५.००
रातो बन्दा, ५०.००, ६०.००, ५५.००
जिरीको साग, ५०.००, ६०.००, ५५.००
ग्याठ कोबी, ५०.००, ६०.००, ५५.००
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २००.००, २३०.००, २१५.००
सौफको साग, ११०.००, १२०.००, ११५.००
पुदीना, २००.००, २२०.००, २१०.००
गान्टे मूला, ७०.००, ८०.००, ७५.००
इमली, १५०.००, १६०.००, १५५.००
तामा, ९०.००, १००.००, ९५.००
तोफु, १२०.००, १३०.००, १२५.००
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४५.००
कागती, २८०.००, ३००.००, २९०.००
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १४०.००, १३०.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १४०.००, १६०.००, १५०.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ४०.००, ५०.००, ४५.००
काक्रो(हाइब्रीड), २०.००, २५.००, २२.३३
रुख कटहर, ९०.००, १००.००, ९५.००
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ७०.००, ८०.००, ७५.००
मेवा(भारतीय), ९०.००, १००.००, ९५.००
अम्बा, २००.००, २२०.००, २१०.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २००.००, ३००.००, २५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ८०.००, ९०.००, ८५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४४०.००, ४८०.००, ४६०.००
खु्र्सानी हरियो, ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(बुलेट), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(माछे), ११०.००, १२०.००, ११५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, १५०.००, १६०.००, १५५.००
लसुन हरियो, ४०.००, ५०.००, ४५.००
हरियो धनिया, ३०.००, ४०.००, ३५.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
छ्यापी सुकेको, ३००.००, ३५०.००, ३२५.००
छ्यापी हरियो, ५०.००, ६०.००, ५५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४५.००
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २५०.००, ३००.००, २७५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
रुख टमाटर, १५०.००, १८०.००, १६५.००
