name,min price,max price,avg price
गोलभेडा ठूलो(नेपाली), ५०.००, ६०.००, ५६.६७
गोलभेडा ठूलो(भारतीय), ५०.००, ६०.००, ५६.६७
गोलभेडा सानो(लोकल), ३०.००, ४०.००, ३५.००
गोलभेडा सानो(टनेल), ६०.००, ७०.००, ६५.००
गोलभेडा सानो(भारतीय), ४५.००, ५५.००, ५०.००
गोलभेडा सानो(तराई), ४०.००, ५०.००, ४५.००
आलु रातो, २५.००, २८.००, २६.४०
आलु रातो(भारतीय), २०.००, २२.००, २१.३३
आलु सेतो, १७.००, १८.००, १७.६७
प्याज सुकेको (भारतीय), ३५.००, ३६.००, ३५.५०
गाजर(लोकल), २५.००, ३०.००, २८.३३
गाजर(तराई), २०.००, ३०.००, २५.००
बन्दा(लोकल), १०.००, १५.००, १२.५०
बन्दा(तराई), १०.००, १५.००, १२.५०
बन्दा(नरिवल), १०.००, १५.००, १२.५०
काउली स्थानिय, ५०.००, ६०.००, ५६.६७
स्थानीय काउली(ज्यापु), ६०.००, ७०.००, ६६.६७
काउली तराई, ४०.००, ४५.००, ४३.३३
मूला रातो, ६०.००, ७०.००, ६५.००
मूला सेतो(लोकल), ३५.००, ४०.००, ३७.५०
सेतो मूला(हाइब्रीड), ६०.००, ७०.००, ६५.००
भन्टा लाम्चो, ५०.००, ६०.००, ५६.६७
भन्टा डल्लो, ५०.००, ६०.००, ५६.६७
बोडी(तने), ११०.००, १२०.००, ११५.००
मटरकोशा, ७०.००, ८०.००, ७६.६७
घिउ सिमी(लोकल), ५०.००, ६०.००, ५५.००
घिउ सिमी(हाइब्रीड), ७०.००, ८०.००, ७६.६७
घिउ सिमी(राजमा), १२०.००, १३०.००, १२५.००
टाटे सिमी, ५०.००, ६०.००, ५६.६७
तितो करेला, १२०.००, १३०.००, १२५.००
लौका, ५०.००, ६०.००, ५६.६७
परवर(लोकल), ११०.००, १२०.००, ११६.६७
परवर(तराई), ९०.००, १००.००, ९६.६७
घिरौला, ११०.००, १२०.००, ११६.६७
फर्सी पाकेको, ४०.००, ५०.००, ४५.००
फर्सी हरियो(लाम्चो), ४०.००, ५०.००, ४५.००
हरियो फर्सी(डल्लो), ४०.००, ५०.००, ४५.००
सलगम, ७०.००, ८०.००, ७६.६७
भिण्डी, ११०.००, १२०.००, ११५.००
सखरखण्ड, ७०.००, ८०.००, ७६.६७
बरेला, ७०.००, ८०.००, ७६.६७
पिंडालू, ४०.००, ५०.००, ४६.६७
स्कूस, ४०.००, ५०.००, ४५.००
रायो साग, ६०.००, ७०.००, ६६.६७
पालूगो साग, १००.००, ११०.००, १०६.६७
चमसूरको साग, ११०.००, १२०.००, ११६.६७
तोरीको साग, ३०.००, ४०.००, ३५.००
मेथीको साग, १००.००, ११०.००, १०६.६७
प्याज हरियो, ४०.००, ५०.००, ४६.६७
बकूला, ६०.००, ७०.००, ६६.६७
तरुल, ७०.००, ८०.००, ७६.६७
च्याउ(कन्य), १६०.००, २००.००, १८०.००
च्याउ(डल्ले), ३००.००, ३५०.००, ३२५.००
कुरीलो, ४००.००, ५००.००, ४५०.००
न्यूरो, ९०.००, १००.००, ९६.६७
ब्रोकाउली, ८०.००, ९०.००, ८६.००
चुकुन्दर, ७०.००, ८०.००, ७६.६७
सजिवन, १२०.००, १५०.००, १४०.००
कोइरालो, १५०.००, १८०.००, १६५.००
रातो बन्दा, ५०.००, ६०.००, ५६.६७
जिरीको साग, ५०.००, ६०.००, ५६.६७
ग्याठ कोबी, ६०.००, ७०.००, ६६.६७
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११६.६७
पुदीना, २२०.००, २५०.००, २३५.००
गान्टे मूला, ७०.००, ८०.००, ७६.६७
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १३०.००, १२६.६७
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४६.६७
कागती, २६०.००, ३००.००, २८०.००
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १५०.००, १३६.६७
अंगुर(कालो), २००.००, २२०.००, २१०.००
सुन्तला(भारतीय), १२०.००, १५०.००, १३५.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ५०.००, ६०.००, ५५.००
काक्रो(हाइब्रीड), १५.००, २०.००, १८.३३
रुख कटहर, ९०.००, १००.००, ९३.३३
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ८०.००, ९०.००, ८६.६७
मेवा(भारतीय), ९०.००, १००.००, ९६.६७
अम्बा, २००.००, २२०.००, २१०.००
उखु, १२०.००, १३०.००, १२६.६७
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २५०.००, ३५०.००, ३००.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ८०.००, ९०.००, ८६.६७
अदुवा, १००.००, १२०.००, ११४.००
खु्र्सानी सुकेको, ४४०.००, ४८०.००, ४६०.००
खु्र्सानी हरियो, ११०.००, १२०.००, ११५.००
खुर्सानी हरियो(बुलेट), ११०.००, १२०.००, ११५.००
खुर्सानी हरियो(माछे), ११०.००, १२०.००, ११६.६७
खुर्सानी हरियो(अकबरे), ३००.००, ३५०.००, ३२५.००
भेडे खु्र्सानी, १२०.००, १३०.००, १२६.६७
लसुन हरियो, ५०.००, ६०.००, ५६.६७
हरियो धनिया, ४०.००, ६०.००, ५०.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
छ्यापी सुकेको, ३००.००, ३५०.००, ३२५.००
छ्यापी हरियो, ९०.००, १००.००, ९५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४६.६७
ताजा माछा(बचुवा), २६०.००, ३००.००, २८०.००
ताजा माछा(छडी), २५०.००, २८०.००, २६५.००
ताजा माछा(मुंगरी), ३००.००, ३२०.००, ३१०.००
रुख टमाटर, १६०.००, १८०.००, १७३.३३
